,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2205,SAN GABAN,SAN GABAN 138,CB00086SGB,Retiro,CHINA INTERNATIONAL WATER & ELECTRIC COR P.(PERU
2206,SAN GABAN,PARAMONGA EXISTENTE 138,CB00087SGB,Retiro,EMSEMSA
2207,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00437KLL,Retiro,TERPEL COMERCIAL DEL PERU S.R.L.
2208,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00436KLL,Retiro,ARISTON GROUP INC S.A.C.
2209,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00439KLL,Retiro,NEXA RESOURCES CAJAMARQUILLA S.A.
2210,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00440KLL,Retiro,OPERACIONES INMOBILIARIAS Y PORTUARIAS SOCIEDAD AN
2211,STATKRAFT S.A,CHAVARRIA 220,CB00234SKP,Retiro,REACTIVOS NACIONALES S A
2212,STATKRAFT S.A,SANTA ROSA 220,CB00235SKP,Retiro,THE SAFE STORAGE COMPANY S.A.
2213,TERMOCHILCA,SANTA ROSA 220,CB00107TCH,Retiro,AENZA S.A.A.
2214,ENGIE,SAN JUAN 220,CB00486ENG,Retiro,FERROSALT
2215,ENGIE,CHAVARRIA 220,CB00487ENG,Retiro,SELVA INDUSTRIAL
2216,ENGIE,CHAVARRIA 220,CB00488ENG,Retiro,SULFATO DE COBRE S A
2217,ENGIE,INDEPENDENCIA 220,CB00489ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2218,ENGIE,INDEPENDENCIA 60,CB00490ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2219,ENGIE,PARAMONGA NUEVA 220,CB00492ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2220,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00378EPE,Retiro,DIGITAL HOLDINGS PERU S.A.C.
2221,ENGIE,MOLLENDO 138,CB00491ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2222,INLAND ENERGY SAC,SANTA ROSA 220,CB00270INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
2223,INLAND ENERGY SAC,SANTA ROSA 220,CB00269INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
2224,ENGIE,SAN JUAN 220,CB00493ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2225,CELEPSA,CANTERA 220,CB00166CLP,Retiro,ELECTRO DUNAS
2226,CELEPSA,PIURA OESTE 220,CB00167CLP,Retiro,ELECTRO DUNAS
2227,ATRIA ENERGIA S.A.C.,HUALLANCA 138,CB00532HSR,Retiro,GREENEX S.A.C.
2228,ATRIA ENERGIA S.A.C.,OROYA NUEVA 50,CB00534HSR,Retiro,MINERA PERU SOL S.A.C.
2229,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00533HSR,Retiro,LADRILLERAS UNIDAS S A
2230,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00531HSR,Retiro,CRIADOR EL GUAMITO S.A.C.
2231,ENGIE,INDUSTRIALES 220,CB00494ENG,Retiro,ENEL DISTRIBUCION PERU
2232,ELECTROPERU,INDEPENDENCIA 220,CB00163ELP,Retiro,EGASA
2233,EGASA,ZORRITOS 220,CB00070EGA,Retiro,ELECTROPERU
2234,FENIX POWER PERÚ,CHAVARRIA 220,CB00236FPP,Retiro,OCEANO SEAFOOD S.A.
2235,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00446KLL,Retiro,INDUSTRIA ATUNERA S.A.C.
2236,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00441KLL,Retiro,CAMPOSOL S.A.
2237,KALLPA GENERACION S.A.,ZORRITOS 220,CB00445KLL,Retiro,CORPORACION REFRIGERADOS INY SA
2238,KALLPA GENERACION S.A.,AZANGARO 138,CB00444KLL,Retiro,CORI PUNO
2239,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00443KLL,Retiro,COOPERATIVA AGRARIA NORANDINO LTDA.
2240,KALLPA GENERACION S.A.,VENTANILLA 220,CB00442KLL,Retiro,CLARIANT (PERU) SA
2241,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00379EPE,Retiro,ESTILOS S.R.L.
2242,ENGIE,SANTA ROSA 220,CB00495ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2243,ENGIE,VENTANILLA 220,CB00496ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2244,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00541HSR,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2245,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00535HSR,Retiro,AGROMIN LA BONITA SAC
2246,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00545HSR,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2247,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00536HSR,Retiro,ARTESANIA LANERA ANDINA S A
2248,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00538HSR,Retiro,CP PROYECTOS SAC
2249,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00539HSR,Retiro,ESTACION DE SERVICIOS GIO S.A.C.
2250,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00540HSR,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2251,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00546HSR,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
2252,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00537HSR,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2253,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00544HSR,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2254,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00543HSR,Retiro,JUNTA DE PROPIETARIOS AVENIDA MANUEL OLGUIN
2255,CELEPSA,SAN JUAN 220,CB00168CLP,Retiro,VIETTEL PERU S.A.C.
2256,ENEL GENERACION PERU S.A.A.,YAUPI138,CB00380EPE,Retiro,AGRONEGOCIOS LA GRAMA S.A.C.
2257,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00381EPE,Retiro,SOCIEDAD AGRICOLA SATURNO SA
2258,INLAND ENERGY SAC,SANTA ROSA 220,CB00283INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2259,INLAND ENERGY SAC,SANTA ROSA 220,CB00284INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2260,ENGIE,TALARA 220,CB00498ENG,Retiro,PETROPERU
2261,ENGIE,SAN JUAN 220,CB00497ENG,Retiro,PETROPERU
2262,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00244ADP,Retiro,PRECOTEX
2263,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00239ADP,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2264,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00237ADP,Retiro,GALLOS MARMOLERIA SA
2265,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00242ADP,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2266,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00240ADP,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2267,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00243ADP,Retiro,MARINASOL S.A.
2268,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00235ADP,Retiro,CAMPOSOL S.A.
2269,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00246ADP,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2270,ANDEAN POWER S.A.C.,MARCONA 220,CB00236ADP,Retiro,CUANTICA MINING SOCIEDAD ANÓNIMA CERRADA
2271,ANDEAN POWER S.A.C.,INDEPENDENCIA 220,CB00241ADP,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2272,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00247ADP,Retiro,SUR COLOR STAR S.A.
2273,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00249ADP,Retiro,TOPY TOP S A
2274,ANDEAN POWER S.A.C.,MOLLENDO 138,CB00245ADP,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2275,ANDEAN POWER S.A.C.,ICA 220,CB00234ADP,Retiro,AGRICOLA LA VENTA S.A.
2276,ANDEAN POWER S.A.C.,HUALLANCA 138,CB00238ADP,Retiro,GREENEX S.A.C.
2277,ENGIE,SAN JUAN 220,CB00499ENG,Retiro,INTERMEDIUM S.A.C.
2278,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00145KLL,Retiro,CARTONES DEL PACIFICO S.A.C.
2279,KALLPA GENERACION S.A.,SAN JUAN 220,CL00146KLL,Retiro,GRUPO PROFITEX S.A.C
2280,KALLPA GENERACION S.A.,ZORRITOS 220,CB00500KLL,Retiro,LANGOSTINERA LA BOCANA SA
2281,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00521KLL,Retiro,PRECOTEX
2282,KALLPA GENERACION S.A.,ICA 220,CB00502KLL,Retiro,AGRO EXPORT M.G.P. S.A.
2283,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00516KLL,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
2284,KALLPA GENERACION S.A.,ICA 220,CB00509KLL,Retiro,EXPRESS JEAN'S C & O S.A.
2285,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00517KLL,Retiro,ORIUNDO AGRO S.A.C.
2286,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00511KLL,Retiro,IMPORT & EXPORT FUNDO VALDEZ E.I.R.L.
2287,KALLPA GENERACION S.A.,ICA 220,CB00518KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2288,KALLPA GENERACION S.A.,CHICLAYO 220,CB00520KLL,Retiro,PILADORA DOÑA CARMELA SAC
2289,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00513KLL,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2290,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00519KLL,Retiro,PESQUERA OP7 & BELL S.A.C. / OP7 & BELL S.A.C.
2291,KALLPA GENERACION S.A.,ZORRITOS 220,CB00501KLL,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2292,KALLPA GENERACION S.A.,ASIA 220,CB00504KLL,Retiro,CERSUR S.A.
2293,KALLPA GENERACION S.A.,ZORRITOS 220,CB00505KLL,Retiro,COMISION DE USUARIOS BRUJAS ALTA
2294,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00514KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2295,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00523KLL,Retiro,SUR COLOR STAR S.A.
2296,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00524KLL,Retiro,TOPY TOP S A
2297,KALLPA GENERACION S.A.,MOLLENDO 138,CB00522KLL,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2298,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00512KLL,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2299,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00508KLL,Retiro,EL MODELADOR S A
2300,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00510KLL,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2301,KALLPA GENERACION S.A.,SOCABAYA 220,CB00515KLL,Retiro,LADRILLERAS UNIDAS S A
2302,KALLPA GENERACION S.A.,SAN JUAN 220,CB00507KLL,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2303,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00204STA,Retiro,PRECOTEX
2304,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00196STA,Retiro,AJEPER
2305,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00200STA,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2306,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00199STA,Retiro,GALLOS MARMOLERIA SA
2307,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00197STA,Retiro,AJEPER DEL ORIENTE S.A
2308,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00202STA,Retiro,JESHUA ADONAI S.A.C.
2309,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00203STA,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2310,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00201STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2311,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00206STA,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2312,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00208STA,Retiro,SUR COLOR STAR S.A.
2313,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00210STA,Retiro,TOPY TOP S A
2314,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00205STA,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2315,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00556HSR,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2316,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00555HSR,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2317,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00549HSR,Retiro,PLASTICOS S-MAS E.I.R.L.
2318,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00554HSR,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2319,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00553HSR,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2320,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00551HSR,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2321,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00548HSR,Retiro,SANTA VERENA S.A.C.
2322,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00552HSR,Retiro,INVERSIONES LUMARCO SA
2323,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00557HSR,Retiro,3M PERU S A
2324,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00547HSR,Retiro,TERPEL PERU S.A.C.
2325,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00550HSR,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2326,KALLPA GENERACION S.A.,CHICLAYO 220,CB00449KLL,Retiro,ELECTRONORTE S.A.
2327,KALLPA GENERACION S.A.,ZORRITOS 220,CB00448KLL,Retiro,ELECTRONOROESTE S.A.
2328,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00447KLL,Retiro,ELECTRONOROESTE S.A.
2329,CELEPSA,CARAPONGO 220,CB00170CLP,Retiro,UNACEM S.A.A.
2330,ENGIE,ALTO PRADERAS 220kV,CB00500ENG,Retiro,ENEL DISTRIBUCION PERU
2331,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00219STA,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2332,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00216STA,Retiro,ENERGIGAS S.A.C.
2333,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00212STA,Retiro,CARDSILPLAST S.A.C.
2334,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00224STA,Retiro,PROGRESO PERU S.A.C.
2335,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00211STA,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
2336,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00220STA,Retiro,INCA FASHION SAC
2337,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00215STA,Retiro,E & K ASOCIADOS S.A.C.
2338,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00222STA,Retiro,INMOBILIARIA AMERICAN GROUP
2339,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00214STA,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2340,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00213STA,Retiro,CP PROYECTOS SAC
2341,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00217STA,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2342,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00218STA,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2343,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00223STA,Retiro,INVERSIONES LUMARCO SA
2344,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00221STA,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2345,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00225STA,Retiro,SANTA VERENA S.A.C.
2346,STATKRAFT S.A,SANTA ROSA 220,CB00236SKP,Retiro,CONFECCIONES LANCASTER S.A.
2347,ANDEAN POWER S.A.C.,MARCONA 220,CB00255ADP,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2348,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00262ADP,Retiro,SEPTEM TRADE S.A.
2349,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00263ADP,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2350,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00251ADP,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2351,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00260ADP,Retiro,OVOPACK S.R.L.
2352,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00256ADP,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
2353,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00254ADP,Retiro,CENTRO MAR S.A.
2354,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00257ADP,Retiro,CRIADOR EL GUAMITO S.A.C.
2355,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00258ADP,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2356,ANDEAN POWER S.A.C.,MARCONA 220,CB00252ADP,Retiro,AGROMIN LA BONITA SAC
2357,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00566HSR,Retiro,TERPEL PERU S.A.C.
2358,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00562HSR,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2359,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00001CSO,Retiro,AGRICOLA CERRO PRIETO S.A.
2360,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00002CSO,Retiro,CERAMICOS GALCA S.A.C.
2361,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00558HSR,Retiro,ATHEGSUR PERU E.I.R.L.
2362,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00559HSR,Retiro,FABRIREX S.A.C.
2363,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00560HSR,Retiro,HANALEI S.A.C
2364,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00561HSR,Retiro,INDUPARK S.A.C.
2365,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00563HSR,Retiro,INDUSTRIA Y COMERCIALIZACION DE FRIO S.R.L.
2366,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00564HSR,Retiro,LADRILLOS TYSON S.A.C.
2367,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00565HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2368,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00382EPE,Retiro,VOESTALPINE HIGH PERFORMANCE METALS DEL PERU
2369,KALLPA GENERACION S.A.,TAMBO DE MORA 10,CB00525KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2370,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00567HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2371,ENGIE,PIURA OESTE 220,CB00501ENG,Retiro,ENEL DISTRIBUCION PERU
2372,FENIX POWER PERÚ,SAN JUAN 220,CB00239FPP,Retiro,MEDIC SER S.A.C.
2373,FENIX POWER PERÚ,SAN JUAN 220,CB00240FPP,Retiro,ONCOCENTER PERU S.A.C.
2374,FENIX POWER PERÚ,CHAVARRIA 220,CB00238FPP,Retiro,COELVISAC
2375,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00383EPE,Retiro,PODER PANADERO
2376,SAN GABAN,INDUSTRIALES 220,CB00088SGB,Retiro,CONFECCIONES TEXTIMAX S A
2377,SAN GABAN,INDUSTRIALES 220,CB00089SGB,Retiro,CONFECCIONES TEXTIMAX S A
2378,SAN GABAN,INDUSTRIALES 220,CB00090SGB,Retiro,CONFECCIONES TEXTIMAX S A
2379,EGASA,CHILINA 138,CB00071EGA,Retiro,UNIVERSIDAD CATOLICA SAN PABLO
2380,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00578HSR,Retiro,MOLINO LUKASE S.R.L.
2381,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00568HSR,Retiro,ALGOSEMI S.A.C
2382,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00574HSR,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
2383,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00573HSR,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2384,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00167HPG,Retiro,K´FESO S.A.C.
2385,COLCA SOLAR S.A.C.,SANTA ROSA 220,CB00005CSO,Retiro,K´FESO S.A.C.
2386,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00577HSR,Retiro,LABORATORIOS SMA.SAC
2387,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00575HSR,Retiro,JUNTA DE PROPIETARIOS C.C.DE FABRICA
2388,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00572HSR,Retiro,GRUPO ISAMISA S.A.C.
2389,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00570HSR,Retiro,CONDUCTORES METALICOS S.A.C.
2390,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00576HSR,Retiro,KANAY S.A.C.
2391,ATRIA ENERGIA S.A.C.,LOMERA 220,CB00580HSR,Retiro,VERDEFLOR S.A.C.
2392,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00569HSR,Retiro,BAC PETROL S.A.C
2393,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00579HSR,Retiro,OCEANO SEAFOOD S.A.
2394,KALLPA GENERACION S.A.,CHIMBOTE1 220,CB00555KLL,Retiro,HIDRANDINA
2395,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00556KLL,Retiro,ITICSA
2396,KALLPA GENERACION S.A.,SAN JUAN 220,CB00551KLL,Retiro,SURPACK S.A.
2397,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00538KLL,Retiro,FILTROS LYS S.A.
2398,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00553KLL,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2399,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00530KLL,Retiro,AJEPER
2400,KALLPA GENERACION S.A.,SAN JUAN 220,CB00544KLL,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2401,KALLPA GENERACION S.A.,SAN JUAN 220,CB00540KLL,Retiro,GALLOS MARMOLERIA SA
2402,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00547KLL,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
2403,KALLPA GENERACION S.A.,SAN JUAN 220,CB00532KLL,Retiro,CAMAL FRIGORIFICO LURIN SOCIEDAD ANONIMA CERRADA
2404,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00535KLL,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
2405,KALLPA GENERACION S.A.,PUCALLPA 60,CB00531KLL,Retiro,AJEPER DEL ORIENTE S.A
2406,KALLPA GENERACION S.A.,TRUJILLO 220,CB00542KLL,Retiro,GANDULES INC SAC
2407,KALLPA GENERACION S.A.,MARCONA 220,CB00534KLL,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2408,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00543KLL,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
2409,KALLPA GENERACION S.A.,VENTANILLA 220,CB00548KLL,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2410,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00539KLL,Retiro,FLP DEL PERU SOCIEDAD ANONIMA CERRADA
2411,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00550KLL,Retiro,SEPTEM TRADE S.A.
2412,KALLPA GENERACION S.A.,SAN JUAN 220,CB00527KLL,Retiro,AGRICOLA LA CHACRA S.A.C.
2413,KALLPA GENERACION S.A.,CHICLAYO 220,CB00541KLL,Retiro,GANDULES INC SAC
2414,KALLPA GENERACION S.A.,ZORRITOS 220,CB00554KLL,Retiro,VIRAZON S A
2415,KALLPA GENERACION S.A.,TRUJILLO 220,CB00533KLL,Retiro,CAMPOSOL S.A.
2416,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00552KLL,Retiro,TECNOPRESS S.A.C.
2417,KALLPA GENERACION S.A.,CHILCA REP 220,CB00528KLL,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
2418,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00546KLL,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2419,KALLPA GENERACION S.A.,CHILCA REP 220,CB00526KLL,Retiro,3M PERU S A
2420,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00549KLL,Retiro,SANTA VERENA S.A.C.
2421,KALLPA GENERACION S.A.,MARCONA 220,CB00529KLL,Retiro,AGROMIN LA BONITA SAC
2422,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00537KLL,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
