,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2254,KALLPA GENERACION S.A.,AZANGARO 138,CB00444KLL,Retiro,CORI PUNO
2255,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00443KLL,Retiro,COOPERATIVA AGRARIA NORANDINO LTDA.
2256,KALLPA GENERACION S.A.,VENTANILLA 220,CB00442KLL,Retiro,CLARIANT (PERU) SA
2257,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00379EPE,Retiro,ESTILOS S.R.L.
2258,ENGIE,SANTA ROSA 220,CB00495ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2259,ENGIE,VENTANILLA 220,CB00496ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2260,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00541HSR,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2261,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00535HSR,Retiro,AGROMIN LA BONITA SAC
2262,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00545HSR,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2263,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00536HSR,Retiro,ARTESANIA LANERA ANDINA S A
2264,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00538HSR,Retiro,CP PROYECTOS SAC
2265,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00539HSR,Retiro,ESTACION DE SERVICIOS GIO S.A.C.
2266,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00540HSR,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2267,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00546HSR,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
2268,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00537HSR,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2269,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00544HSR,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2270,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00543HSR,Retiro,JUNTA DE PROPIETARIOS AVENIDA MANUEL OLGUIN
2271,CELEPSA,SAN JUAN 220,CB00168CLP,Retiro,VIETTEL PERU S.A.C.
2272,ENEL GENERACION PERU S.A.A.,YAUPI138,CB00380EPE,Retiro,AGRONEGOCIOS LA GRAMA S.A.C.
2273,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00381EPE,Retiro,SOCIEDAD AGRICOLA SATURNO SA
2274,INLAND ENERGY SAC,CHAVARRIA 220,CB00275INL,Retiro,COESTI S.A.
2275,INLAND ENERGY SAC,CHAVARRIA 220,CB00278INL,Retiro,COESTI S.A.
2276,INLAND ENERGY SAC,CHAVARRIA 220,CB00276INL,Retiro,COESTI S.A.
2277,INLAND ENERGY SAC,CHAVARRIA 220,CB00273INL,Retiro,COESTI S.A.
2278,INLAND ENERGY SAC,CHAVARRIA 220,CB00274INL,Retiro,COESTI S.A.
2279,INLAND ENERGY SAC,CHAVARRIA 220,CB00277INL,Retiro,COESTI S.A.
2280,INLAND ENERGY SAC,CHAVARRIA 220,CB00271INL,Retiro,COESTI S.A.
2281,INLAND ENERGY SAC,CHAVARRIA 220,CB00272INL,Retiro,COESTI S.A.
2282,INLAND ENERGY SAC,CHAVARRIA 220,CB00281INL,Retiro,COESTI S.A.
2283,INLAND ENERGY SAC,CHAVARRIA 220,CB00282INL,Retiro,COESTI S.A.
2284,INLAND ENERGY SAC,CHAVARRIA 220,CB00280INL,Retiro,COESTI S.A.
2285,INLAND ENERGY SAC,SANTA ROSA 220,CB00283INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2286,INLAND ENERGY SAC,SANTA ROSA 220,CB00284INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2287,ENGIE,TALARA 220,CB00498ENG,Retiro,PETROPERU
2288,ENGIE,SAN JUAN 220,CB00497ENG,Retiro,PETROPERU
2289,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00244ADP,Retiro,PRECOTEX
2290,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00239ADP,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2291,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00237ADP,Retiro,GALLOS MARMOLERIA SA
2292,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00242ADP,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2293,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00240ADP,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2294,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00243ADP,Retiro,MARINASOL S.A.
2295,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00235ADP,Retiro,CAMPOSOL S.A.
2296,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00246ADP,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2297,ANDEAN POWER S.A.C.,MARCONA 220,CB00236ADP,Retiro,CUANTICA MINING SOCIEDAD ANÓNIMA CERRADA
2298,ANDEAN POWER S.A.C.,INDEPENDENCIA 220,CB00241ADP,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2299,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00247ADP,Retiro,SUR COLOR STAR S.A.
2300,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00249ADP,Retiro,TOPY TOP S A
2301,ANDEAN POWER S.A.C.,MOLLENDO 138,CB00245ADP,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2302,ANDEAN POWER S.A.C.,ICA 220,CB00234ADP,Retiro,AGRICOLA LA VENTA S.A.
2303,ANDEAN POWER S.A.C.,HUALLANCA 138,CB00238ADP,Retiro,GREENEX S.A.C.
2304,ENGIE,SAN JUAN 220,CB00499ENG,Retiro,INTERMEDIUM S.A.C.
2305,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00145KLL,Retiro,CARTONES DEL PACIFICO S.A.C.
2306,KALLPA GENERACION S.A.,SAN JUAN 220,CL00146KLL,Retiro,GRUPO PROFITEX S.A.C
2307,KALLPA GENERACION S.A.,ZORRITOS 220,CB00500KLL,Retiro,LANGOSTINERA LA BOCANA SA
2308,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00521KLL,Retiro,PRECOTEX
2309,KALLPA GENERACION S.A.,ICA 220,CB00502KLL,Retiro,AGRO EXPORT M.G.P. S.A.
2310,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00516KLL,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
2311,KALLPA GENERACION S.A.,ICA 220,CB00509KLL,Retiro,EXPRESS JEAN'S C & O S.A.
2312,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00517KLL,Retiro,ORIUNDO AGRO S.A.C.
2313,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00511KLL,Retiro,IMPORT & EXPORT FUNDO VALDEZ E.I.R.L.
2314,KALLPA GENERACION S.A.,ICA 220,CB00518KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2315,KALLPA GENERACION S.A.,CHICLAYO 220,CB00520KLL,Retiro,PILADORA DOÑA CARMELA SAC
2316,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00513KLL,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2317,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00519KLL,Retiro,PESQUERA OP7 & BELL S.A.C. / OP7 & BELL S.A.C.
2318,KALLPA GENERACION S.A.,ZORRITOS 220,CB00501KLL,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2319,KALLPA GENERACION S.A.,ASIA 220,CB00504KLL,Retiro,CERSUR S.A.
2320,KALLPA GENERACION S.A.,ZORRITOS 220,CB00505KLL,Retiro,COMISION DE USUARIOS BRUJAS ALTA
2321,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00514KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2322,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00523KLL,Retiro,SUR COLOR STAR S.A.
2323,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00524KLL,Retiro,TOPY TOP S A
2324,KALLPA GENERACION S.A.,MOLLENDO 138,CB00522KLL,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2325,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00512KLL,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2326,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00508KLL,Retiro,EL MODELADOR S A
2327,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00510KLL,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2328,KALLPA GENERACION S.A.,SOCABAYA 220,CB00515KLL,Retiro,LADRILLERAS UNIDAS S A
2329,KALLPA GENERACION S.A.,SAN JUAN 220,CB00507KLL,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2330,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00204STA,Retiro,PRECOTEX
2331,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00196STA,Retiro,AJEPER
2332,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00200STA,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2333,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00199STA,Retiro,GALLOS MARMOLERIA SA
2334,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00197STA,Retiro,AJEPER DEL ORIENTE S.A
2335,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00202STA,Retiro,JESHUA ADONAI S.A.C.
2336,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00203STA,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2337,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00201STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2338,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00206STA,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2339,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00208STA,Retiro,SUR COLOR STAR S.A.
2340,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00210STA,Retiro,TOPY TOP S A
2341,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00205STA,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2342,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00556HSR,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2343,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00555HSR,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2344,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00549HSR,Retiro,PLASTICOS S-MAS E.I.R.L.
2345,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00554HSR,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2346,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00553HSR,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2347,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00551HSR,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2348,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00548HSR,Retiro,SANTA VERENA S.A.C.
2349,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00552HSR,Retiro,INVERSIONES LUMARCO SA
2350,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00557HSR,Retiro,3M PERU S A
2351,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00547HSR,Retiro,TERPEL PERU S.A.C.
2352,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00550HSR,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2353,KALLPA GENERACION S.A.,CHICLAYO 220,CB00449KLL,Retiro,ELECTRONORTE S.A.
2354,KALLPA GENERACION S.A.,ZORRITOS 220,CB00448KLL,Retiro,ELECTRONOROESTE S.A.
2355,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00447KLL,Retiro,ELECTRONOROESTE S.A.
2356,CELEPSA,CARAPONGO 220,CB00170CLP,Retiro,UNACEM S.A.A.
2357,ENGIE,ALTO PRADERAS 220kV,CB00500ENG,Retiro,ENEL DISTRIBUCION PERU
2358,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00219STA,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2359,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00216STA,Retiro,ENERGIGAS S.A.C.
2360,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00212STA,Retiro,CARDSILPLAST S.A.C.
2361,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00224STA,Retiro,PROGRESO PERU S.A.C.
2362,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00211STA,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
2363,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00220STA,Retiro,INCA FASHION SAC
2364,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00215STA,Retiro,E & K ASOCIADOS S.A.C.
2365,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00222STA,Retiro,INMOBILIARIA AMERICAN GROUP
2366,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00214STA,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2367,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00213STA,Retiro,CP PROYECTOS SAC
2368,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00217STA,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2369,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00218STA,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2370,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00223STA,Retiro,INVERSIONES LUMARCO SA
2371,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00221STA,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2372,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00225STA,Retiro,SANTA VERENA S.A.C.
2373,STATKRAFT S.A,SANTA ROSA 220,CB00236SKP,Retiro,CONFECCIONES LANCASTER S.A.
2374,ANDEAN POWER S.A.C.,MARCONA 220,CB00255ADP,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2375,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00262ADP,Retiro,SEPTEM TRADE S.A.
2376,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00263ADP,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2377,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00251ADP,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2378,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00260ADP,Retiro,OVOPACK S.R.L.
2379,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00256ADP,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
2380,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00254ADP,Retiro,CENTRO MAR S.A.
2381,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00257ADP,Retiro,CRIADOR EL GUAMITO S.A.C.
2382,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00258ADP,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2383,ANDEAN POWER S.A.C.,MARCONA 220,CB00252ADP,Retiro,AGROMIN LA BONITA SAC
2384,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00566HSR,Retiro,TERPEL PERU S.A.C.
2385,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00562HSR,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2386,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00001CSO,Retiro,AGRICOLA CERRO PRIETO S.A.
2387,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00002CSO,Retiro,CERAMICOS GALCA S.A.C.
2388,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00558HSR,Retiro,ATHEGSUR PERU E.I.R.L.
2389,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00559HSR,Retiro,FABRIREX S.A.C.
2390,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00560HSR,Retiro,HANALEI S.A.C
2391,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00561HSR,Retiro,INDUPARK S.A.C.
2392,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00563HSR,Retiro,INDUSTRIA Y COMERCIALIZACION DE FRIO S.R.L.
2393,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00564HSR,Retiro,LADRILLOS TYSON S.A.C.
2394,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00565HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2395,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00382EPE,Retiro,VOESTALPINE HIGH PERFORMANCE METALS DEL PERU
2396,KALLPA GENERACION S.A.,TAMBO DE MORA 10,CB00525KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2397,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00567HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2398,ENGIE,PIURA OESTE 220,CB00501ENG,Retiro,ENEL DISTRIBUCION PERU
2399,FENIX POWER PERÚ,SAN JUAN 220,CB00239FPP,Retiro,MEDIC SER S.A.C.
2400,FENIX POWER PERÚ,SAN JUAN 220,CB00240FPP,Retiro,ONCOCENTER PERU S.A.C.
2401,FENIX POWER PERÚ,CHAVARRIA 220,CB00238FPP,Retiro,COELVISAC
2402,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00383EPE,Retiro,PODER PANADERO
2403,SAN GABAN,INDUSTRIALES 220,CB00088SGB,Retiro,CONFECCIONES TEXTIMAX S A
2404,SAN GABAN,INDUSTRIALES 220,CB00089SGB,Retiro,CONFECCIONES TEXTIMAX S A
2405,SAN GABAN,INDUSTRIALES 220,CB00090SGB,Retiro,CONFECCIONES TEXTIMAX S A
2406,EGASA,CHILINA 138,CB00071EGA,Retiro,UNIVERSIDAD CATOLICA SAN PABLO
2407,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00578HSR,Retiro,MOLINO LUKASE S.R.L.
2408,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00568HSR,Retiro,ALGOSEMI S.A.C
2409,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00574HSR,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
2410,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00573HSR,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2411,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00167HPG,Retiro,K´FESO S.A.C.
2412,COLCA SOLAR S.A.C.,SANTA ROSA 220,CB00005CSO,Retiro,K´FESO S.A.C.
2413,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00577HSR,Retiro,LABORATORIOS SMA.SAC
2414,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00575HSR,Retiro,JUNTA DE PROPIETARIOS C.C.DE FABRICA
2415,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00572HSR,Retiro,GRUPO ISAMISA S.A.C.
2416,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00570HSR,Retiro,CONDUCTORES METALICOS S.A.C.
2417,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00576HSR,Retiro,KANAY S.A.C.
2418,ATRIA ENERGIA S.A.C.,LOMERA 220,CB00580HSR,Retiro,VERDEFLOR S.A.C.
2419,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00569HSR,Retiro,BAC PETROL S.A.C
2420,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00579HSR,Retiro,OCEANO SEAFOOD S.A.
2421,KALLPA GENERACION S.A.,CHIMBOTE1 220,CB00555KLL,Retiro,HIDRANDINA
2422,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00556KLL,Retiro,ITICSA
2423,KALLPA GENERACION S.A.,SAN JUAN 220,CB00551KLL,Retiro,SURPACK S.A.
2424,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00538KLL,Retiro,FILTROS LYS S.A.
2425,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00553KLL,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2426,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00530KLL,Retiro,AJEPER
2427,KALLPA GENERACION S.A.,SAN JUAN 220,CB00544KLL,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2428,KALLPA GENERACION S.A.,SAN JUAN 220,CB00540KLL,Retiro,GALLOS MARMOLERIA SA
2429,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00547KLL,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
2430,KALLPA GENERACION S.A.,SAN JUAN 220,CB00532KLL,Retiro,CAMAL FRIGORIFICO LURIN SOCIEDAD ANONIMA CERRADA
2431,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00535KLL,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
2432,KALLPA GENERACION S.A.,PUCALLPA 60,CB00531KLL,Retiro,AJEPER DEL ORIENTE S.A
2433,KALLPA GENERACION S.A.,TRUJILLO 220,CB00542KLL,Retiro,GANDULES INC SAC
2434,KALLPA GENERACION S.A.,MARCONA 220,CB00534KLL,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2435,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00543KLL,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
2436,KALLPA GENERACION S.A.,VENTANILLA 220,CB00548KLL,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2437,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00539KLL,Retiro,FLP DEL PERU SOCIEDAD ANONIMA CERRADA
2438,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00550KLL,Retiro,SEPTEM TRADE S.A.
2439,KALLPA GENERACION S.A.,SAN JUAN 220,CB00527KLL,Retiro,AGRICOLA LA CHACRA S.A.C.
2440,KALLPA GENERACION S.A.,CHICLAYO 220,CB00541KLL,Retiro,GANDULES INC SAC
2441,KALLPA GENERACION S.A.,ZORRITOS 220,CB00554KLL,Retiro,VIRAZON S A
2442,KALLPA GENERACION S.A.,TRUJILLO 220,CB00533KLL,Retiro,CAMPOSOL S.A.
2443,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00552KLL,Retiro,TECNOPRESS S.A.C.
2444,KALLPA GENERACION S.A.,CHILCA REP 220,CB00528KLL,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
2445,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00546KLL,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2446,KALLPA GENERACION S.A.,CHILCA REP 220,CB00526KLL,Retiro,3M PERU S A
2447,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00549KLL,Retiro,SANTA VERENA S.A.C.
2448,KALLPA GENERACION S.A.,MARCONA 220,CB00529KLL,Retiro,AGROMIN LA BONITA SAC
2449,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00537KLL,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2450,KALLPA GENERACION S.A.,VENTANILLA 220,CB00536KLL,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2451,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00545KLL,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2452,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00571HSR,Retiro,FRINOR S.A.C.
2453,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00557KLL,Retiro,AGROALTO S.A.C.
2454,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00559KLL,Retiro,STROBBE HNOS SRL
2455,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00558KLL,Retiro,FUNDO CHICLAYITO  S.A.C.
2456,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00233STA,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2457,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00235STA,Retiro,TERPEL PERU S.A.C.
2458,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00227STA,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2459,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00226STA,Retiro,3M PERU S A
2460,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00234STA,Retiro,PLASTICOS FENIX EIRL
2461,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00228STA,Retiro,ESTACION PACHACUTEC S.A.C
2462,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00229STA,Retiro,FABRIREX S.A.C.
2463,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00230STA,Retiro,HANALEI S.A.C
2464,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA DOS 220,CB00231STA,Retiro,INDUPARK S.A.C.
2465,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00232STA,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2466,EGASA,PIURA OESTE 220,CB00072EGA,Retiro,COELVISAC
2467,CELEPSA,SANTA ROSA 220,CB00171CLP,Retiro,ALGODONERA CONTINENTAL S.A.C.
2468,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00236STA,Retiro,INDUPARK S.A.C.
