,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2160,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00244ADP,Retiro,PRECOTEX
2161,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00239ADP,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2162,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00237ADP,Retiro,GALLOS MARMOLERIA SA
2163,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00242ADP,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2164,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00240ADP,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2165,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00243ADP,Retiro,MARINASOL S.A.
2166,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00235ADP,Retiro,CAMPOSOL S.A.
2167,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00246ADP,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2168,ANDEAN POWER S.A.C.,MARCONA 220,CB00236ADP,Retiro,CUANTICA MINING SOCIEDAD ANÓNIMA CERRADA
2169,ANDEAN POWER S.A.C.,INDEPENDENCIA 220,CB00241ADP,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2170,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00247ADP,Retiro,SUR COLOR STAR S.A.
2171,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00249ADP,Retiro,TOPY TOP S A
2172,ANDEAN POWER S.A.C.,MOLLENDO 138,CB00245ADP,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2173,ANDEAN POWER S.A.C.,ICA 220,CB00234ADP,Retiro,AGRICOLA LA VENTA S.A.
2174,ANDEAN POWER S.A.C.,HUALLANCA 138,CB00238ADP,Retiro,GREENEX S.A.C.
2175,ENGIE,SAN JUAN 220,CB00499ENG,Retiro,INTERMEDIUM S.A.C.
2176,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00145KLL,Retiro,CARTONES DEL PACIFICO S.A.C.
2177,KALLPA GENERACION S.A.,ZORRITOS 220,CB00500KLL,Retiro,LANGOSTINERA LA BOCANA SA
2178,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00521KLL,Retiro,PRECOTEX
2179,KALLPA GENERACION S.A.,ICA 220,CB00502KLL,Retiro,AGRO EXPORT M.G.P. S.A.
2180,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00516KLL,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
2181,KALLPA GENERACION S.A.,ICA 220,CB00509KLL,Retiro,EXPRESS JEAN'S C & O S.A.
2182,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00517KLL,Retiro,ORIUNDO AGRO S.A.C.
2183,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00511KLL,Retiro,IMPORT & EXPORT FUNDO VALDEZ E.I.R.L.
2184,KALLPA GENERACION S.A.,ICA 220,CB00518KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2185,KALLPA GENERACION S.A.,CHICLAYO 220,CB00520KLL,Retiro,PILADORA DOÑA CARMELA SAC
2186,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00513KLL,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2187,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00519KLL,Retiro,PESQUERA OP7 & BELL S.A.C. / OP7 & BELL S.A.C.
2188,KALLPA GENERACION S.A.,ZORRITOS 220,CB00501KLL,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2189,KALLPA GENERACION S.A.,ASIA 220,CB00504KLL,Retiro,CERSUR S.A.
2190,KALLPA GENERACION S.A.,ZORRITOS 220,CB00505KLL,Retiro,COMISION DE USUARIOS BRUJAS ALTA
2191,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00514KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2192,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00523KLL,Retiro,SUR COLOR STAR S.A.
2193,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00524KLL,Retiro,TOPY TOP S A
2194,KALLPA GENERACION S.A.,MOLLENDO 138,CB00522KLL,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2195,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00512KLL,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2196,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00508KLL,Retiro,EL MODELADOR S A
2197,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00510KLL,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2198,KALLPA GENERACION S.A.,SOCABAYA 220,CB00515KLL,Retiro,LADRILLERAS UNIDAS S A
2199,KALLPA GENERACION S.A.,SAN JUAN 220,CB00507KLL,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2200,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00204STA,Retiro,PRECOTEX
2201,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00196STA,Retiro,AJEPER
2202,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00200STA,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2203,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00199STA,Retiro,GALLOS MARMOLERIA SA
2204,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00197STA,Retiro,AJEPER DEL ORIENTE S.A
2205,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00202STA,Retiro,JESHUA ADONAI S.A.C.
2206,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00203STA,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2207,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00201STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2208,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00206STA,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2209,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00208STA,Retiro,SUR COLOR STAR S.A.
2210,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00210STA,Retiro,TOPY TOP S A
2211,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00205STA,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2212,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00556HSR,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2213,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00555HSR,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2214,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00549HSR,Retiro,PLASTICOS S-MAS E.I.R.L.
2215,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00554HSR,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2216,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00553HSR,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2217,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00551HSR,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2218,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00548HSR,Retiro,SANTA VERENA S.A.C.
2219,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00552HSR,Retiro,INVERSIONES LUMARCO SA
2220,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00557HSR,Retiro,3M PERU S A
2221,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00547HSR,Retiro,TERPEL PERU S.A.C.
2222,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00550HSR,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2223,KALLPA GENERACION S.A.,CHICLAYO 220,CB00449KLL,Retiro,ELECTRONORTE S.A.
2224,KALLPA GENERACION S.A.,ZORRITOS 220,CB00448KLL,Retiro,ELECTRONOROESTE S.A.
2225,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00447KLL,Retiro,ELECTRONOROESTE S.A.
2226,CELEPSA,CARAPONGO 220,CB00170CLP,Retiro,UNACEM S.A.A.
2227,ENGIE,ALTO PRADERAS 220kV,CB00500ENG,Retiro,ENEL DISTRIBUCION PERU
2228,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00219STA,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2229,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00216STA,Retiro,ENERGIGAS S.A.C.
2230,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00212STA,Retiro,CARDSILPLAST S.A.C.
2231,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00224STA,Retiro,PROGRESO PERU S.A.C.
2232,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00211STA,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
2233,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00220STA,Retiro,INCA FASHION SAC
2234,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00215STA,Retiro,E & K ASOCIADOS S.A.C.
2235,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00222STA,Retiro,INMOBILIARIA AMERICAN GROUP
2236,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00214STA,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2237,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00213STA,Retiro,CP PROYECTOS SAC
2238,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00217STA,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2239,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00218STA,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2240,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00223STA,Retiro,INVERSIONES LUMARCO SA
2241,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00221STA,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2242,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00225STA,Retiro,SANTA VERENA S.A.C.
2243,STATKRAFT S.A,SANTA ROSA 220,CB00236SKP,Retiro,CONFECCIONES LANCASTER S.A.
2244,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00262ADP,Retiro,SEPTEM TRADE S.A.
2245,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00263ADP,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2246,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00251ADP,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2247,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00260ADP,Retiro,OVOPACK S.R.L.
2248,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00256ADP,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
2249,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00254ADP,Retiro,CENTRO MAR S.A.
2250,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00257ADP,Retiro,CRIADOR EL GUAMITO S.A.C.
2251,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00258ADP,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2252,ANDEAN POWER S.A.C.,MARCONA 220,CB00252ADP,Retiro,AGROMIN LA BONITA SAC
2253,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00566HSR,Retiro,TERPEL PERU S.A.C.
2254,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00562HSR,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2255,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00001CSO,Retiro,AGRICOLA CERRO PRIETO S.A.
2256,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00002CSO,Retiro,CERAMICOS GALCA S.A.C.
2257,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00558HSR,Retiro,ATHEGSUR PERU E.I.R.L.
2258,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00559HSR,Retiro,FABRIREX S.A.C.
2259,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00560HSR,Retiro,HANALEI S.A.C
2260,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00561HSR,Retiro,INDUPARK S.A.C.
2261,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00563HSR,Retiro,INDUSTRIA Y COMERCIALIZACION DE FRIO S.R.L.
2262,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00564HSR,Retiro,LADRILLOS TYSON S.A.C.
2263,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00565HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2264,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00382EPE,Retiro,VOESTALPINE HIGH PERFORMANCE METALS DEL PERU
2265,KALLPA GENERACION S.A.,TAMBO DE MORA 10,CB00525KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2266,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00567HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2267,ENGIE,PIURA OESTE 220,CB00501ENG,Retiro,ENEL DISTRIBUCION PERU
2268,FENIX POWER PERÚ,SAN JUAN 220,CB00239FPP,Retiro,MEDIC SER S.A.C.
2269,FENIX POWER PERÚ,SAN JUAN 220,CB00240FPP,Retiro,ONCOCENTER PERU S.A.C.
2270,FENIX POWER PERÚ,CHAVARRIA 220,CB00238FPP,Retiro,COELVISAC
2271,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00383EPE,Retiro,PODER PANADERO
2272,SAN GABAN,INDUSTRIALES 220,CB00088SGB,Retiro,CONFECCIONES TEXTIMAX S A
2273,SAN GABAN,INDUSTRIALES 220,CB00089SGB,Retiro,CONFECCIONES TEXTIMAX S A
2274,SAN GABAN,INDUSTRIALES 220,CB00090SGB,Retiro,CONFECCIONES TEXTIMAX S A
2275,EGASA,CHILINA 138,CB00071EGA,Retiro,UNIVERSIDAD CATOLICA SAN PABLO
2276,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00578HSR,Retiro,MOLINO LUKASE S.R.L.
2277,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00568HSR,Retiro,ALGOSEMI S.A.C
2278,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00574HSR,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
2279,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00573HSR,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2280,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00167HPG,Retiro,K´FESO S.A.C.
2281,COLCA SOLAR S.A.C.,SANTA ROSA 220,CB00005CSO,Retiro,K´FESO S.A.C.
2282,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00577HSR,Retiro,LABORATORIOS SMA.SAC
2283,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00575HSR,Retiro,JUNTA DE PROPIETARIOS C.C.DE FABRICA
2284,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00572HSR,Retiro,GRUPO ISAMISA S.A.C.
2285,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00570HSR,Retiro,CONDUCTORES METALICOS S.A.C.
2286,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00576HSR,Retiro,KANAY S.A.C.
2287,ATRIA ENERGIA S.A.C.,LOMERA 220,CB00580HSR,Retiro,VERDEFLOR S.A.C.
2288,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00569HSR,Retiro,BAC PETROL S.A.C
2289,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00579HSR,Retiro,OCEANO SEAFOOD S.A.
2290,KALLPA GENERACION S.A.,CHIMBOTE1 220,CB00555KLL,Retiro,HIDRANDINA
2291,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00556KLL,Retiro,ITICSA
2292,KALLPA GENERACION S.A.,SAN JUAN 220,CB00551KLL,Retiro,SURPACK S.A.
2293,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00538KLL,Retiro,FILTROS LYS S.A.
2294,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00553KLL,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2295,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00530KLL,Retiro,AJEPER
2296,KALLPA GENERACION S.A.,SAN JUAN 220,CB00544KLL,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2297,KALLPA GENERACION S.A.,SAN JUAN 220,CB00540KLL,Retiro,GALLOS MARMOLERIA SA
2298,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00547KLL,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
2299,KALLPA GENERACION S.A.,SAN JUAN 220,CB00532KLL,Retiro,CAMAL FRIGORIFICO LURIN SOCIEDAD ANONIMA CERRADA
2300,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00535KLL,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
2301,KALLPA GENERACION S.A.,PUCALLPA 60,CB00531KLL,Retiro,AJEPER DEL ORIENTE S.A
2302,KALLPA GENERACION S.A.,TRUJILLO 220,CB00542KLL,Retiro,GANDULES INC SAC
2303,KALLPA GENERACION S.A.,MARCONA 220,CB00534KLL,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2304,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00543KLL,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
2305,KALLPA GENERACION S.A.,VENTANILLA 220,CB00548KLL,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2306,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00539KLL,Retiro,FLP DEL PERU SOCIEDAD ANONIMA CERRADA
2307,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00550KLL,Retiro,SEPTEM TRADE S.A.
2308,KALLPA GENERACION S.A.,SAN JUAN 220,CB00527KLL,Retiro,AGRICOLA LA CHACRA S.A.C.
2309,KALLPA GENERACION S.A.,CHICLAYO 220,CB00541KLL,Retiro,GANDULES INC SAC
2310,KALLPA GENERACION S.A.,ZORRITOS 220,CB00554KLL,Retiro,VIRAZON S A
2311,KALLPA GENERACION S.A.,TRUJILLO 220,CB00533KLL,Retiro,CAMPOSOL S.A.
2312,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00552KLL,Retiro,TECNOPRESS S.A.C.
2313,KALLPA GENERACION S.A.,CHILCA REP 220,CB00528KLL,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
2314,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00546KLL,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2315,KALLPA GENERACION S.A.,CHILCA REP 220,CB00526KLL,Retiro,3M PERU S A
2316,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00549KLL,Retiro,SANTA VERENA S.A.C.
2317,KALLPA GENERACION S.A.,MARCONA 220,CB00529KLL,Retiro,AGROMIN LA BONITA SAC
2318,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00537KLL,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2319,KALLPA GENERACION S.A.,VENTANILLA 220,CB00536KLL,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2320,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00545KLL,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2321,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00571HSR,Retiro,FRINOR S.A.C.
2322,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00557KLL,Retiro,AGROALTO S.A.C.
2323,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00559KLL,Retiro,STROBBE HNOS SRL
2324,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00558KLL,Retiro,FUNDO CHICLAYITO  S.A.C.
2325,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00233STA,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2326,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00235STA,Retiro,TERPEL PERU S.A.C.
2327,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00227STA,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2328,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00226STA,Retiro,3M PERU S A
2329,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00234STA,Retiro,PLASTICOS FENIX EIRL
2330,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00228STA,Retiro,ESTACION PACHACUTEC S.A.C
2331,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00229STA,Retiro,FABRIREX S.A.C.
2332,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00230STA,Retiro,HANALEI S.A.C
2333,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA DOS 220,CB00231STA,Retiro,INDUPARK S.A.C.
2334,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00232STA,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2335,EGASA,PIURA OESTE 220,CB00072EGA,Retiro,COELVISAC
2336,CELEPSA,SANTA ROSA 220,CB00171CLP,Retiro,ALGODONERA CONTINENTAL S.A.C.
2337,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00236STA,Retiro,INDUPARK S.A.C.
2338,ENGIE,ILO ELP 138,CB00502ENG,Retiro,ENEL DISTRIBUCION PERU
2339,STATKRAFT S.A,ALTO PRADERAS 220kV,CB00237SKP,Retiro,PURATOS PERU S.A.
2340,KALLPA GENERACION S.A.,ILO ELP 138,CB00560KLL,Retiro,ENEL DISTRIBUCION PERU
2341,ORAZUL ENERGY PERÚ,ILO ELP 138,CB00072OEP,Retiro,ENEL DISTRIBUCION PERU
2342,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00603HSR,Retiro,KUNTUR COMERCIAL EIRL
2343,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00596HSR,Retiro,FILM PACK S.A.C.
2344,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00610HSR,Retiro,PACCU S A
2345,ATRIA ENERGIA S.A.C.,ICA 220,CB00584HSR,Retiro,AGROPECUARIA SAN IGNACIO DE LOYOLA S.A.C. - AGRISI
2346,ATRIA ENERGIA S.A.C.,ICA 220,CB00588HSR,Retiro,CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA)
2347,ATRIA ENERGIA S.A.C.,ICA 220,CB00583HSR,Retiro,AGRO PARACAS S.A.
2348,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00605HSR,Retiro,MOLINERA TROPICAL DEL NORTE SAC
2349,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00604HSR,Retiro,LANGOSTINERA CARDALITO S.A.C
2350,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00590HSR,Retiro,CONDUCTORES ELECTRICOS LIMA S A
2351,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00599HSR,Retiro,HACIENDA EL MONASTERIO SAC
2352,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00611HSR,Retiro,PLANTA PROCESADORA CAROLINA DEL SUR SAC
2353,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00608HSR,Retiro,MOLINOS LOS ANGELES S.R.L
2354,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00598HSR,Retiro,GAM CORP S.A.
2355,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00600HSR,Retiro,HILADOS ESPECIALES DEL SUR S.A.C.
2356,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00612HSR,Retiro,SANTIAGO QUEIROLO S.A.C.
2357,ATRIA ENERGIA S.A.C.,ICA 220,CB00582HSR,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
2358,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00592HSR,Retiro,CORPORACION TDN S.A.C.
2359,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00587HSR,Retiro,CERAMICOS PIURA S.A.C.
2360,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00586HSR,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2361,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00613HSR,Retiro,TUBERIAS PLASTICAS S.A.C.
2362,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00606HSR,Retiro,MOLINO SAN NICOLAS SAC
2363,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00595HSR,Retiro,ENVASES SAN NICOLAS SAC
2364,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00609HSR,Retiro,MONT BLANC EXPORT S.R LTDA
2365,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00585HSR,Retiro,AJEPER
2366,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00594HSR,Retiro,EMPRESA PROCESADORA ALONSO
2367,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00581HSR,Retiro,AGRICOLA ISPANA S.A.C.
2368,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00589HSR,Retiro,CIFARMA S.A.C.
2369,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00614HSR,Retiro,VITALINE SOCIEDAD ANONIMA CERRADA
2370,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00601HSR,Retiro,HOTEL RESTAURANT  LA HACIENDA  S.A.
2371,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00593HSR,Retiro,CURTIEMBRE LA PISQUENA SA
