,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3206,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00724HSR,Retiro,GRUPO LOPEZ HNOS. S.A.C.
3207,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00726HSR,Retiro,MANUTTUPA PUCLLA LIDIO
3208,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00725HSR,Retiro,LADRILLERA CABRERA S.A.C.
3209,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00727HSR,Retiro,PRODUCTORA DE ALIMENTOS UNO S.A.C.
3210,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00728HSR,Retiro,RMB SATECI SOCIEDAD ANONIMA CERRADA
3211,TERMOCHILCA,HUANCAVELICA 220,CB00130TCH,Retiro,SOCIEDAD MINERA RELIQUIAS S.A.C.
3212,FENIX POWER PERÚ,SANTA ROSA 220,CB00263FPP,Retiro,METALES INDUSTRIALES COPPER S.A.
3213,FENIX POWER PERÚ,INDUSTRIALES 220,CB00262FPP,Retiro,GRUPO PATIO OFICINAS SOCIEDAD ANONIMA CERRADA - GR
3214,FENIX POWER PERÚ,INDUSTRIALES 220,CB00260FPP,Retiro,COELVISAC
3215,FENIX POWER PERÚ,VENTANILLA 220,CB00261FPP,Retiro,COELVISAC
3216,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00411EPE,Retiro,TEVA PERU S.A.
3217,FENIX POWER PERÚ,PLANICIE220,CB00264FPP,Retiro,COELVISAC
3218,ENGIE,SAN JUAN 220,CB00520ENG,Retiro,INVERSIONES LENDIPO S.A.C.
3219,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00735HSR,Retiro,REFRISA S.R.LTDA.
3220,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00730HSR,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3221,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00323STA,Retiro,SANTIAGO QUEIROLO S.A.C.
3222,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,OROYA NUEVA 50,CB00320STA,Retiro,MINERA IRL
3223,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00311STA,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
3224,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00316STA,Retiro,FABRITRADE S.A.C.
3225,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ASIA 220,CB00313STA,Retiro,CONDOMINIO LAS BRISAS
3226,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00318STA,Retiro,INVERSIONES PECUARIAS LURIN S A
3227,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CANTERA 220,CB00324STA,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
3228,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00317STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
3229,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ASIA 220,CB00314STA,Retiro,CONDOMINIO PLAYA CORAL
3230,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00319STA,Retiro,MASERPET SA MAT. Y SERV. PETROLEROS SA
3231,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00315STA,Retiro,CORPORACION DE PLASTICOS HERMANOS ALEGRE S.A.C.
3232,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00322STA,Retiro,RMB SATECI SOCIEDAD ANONIMA CERRADA
3233,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00321STA,Retiro,PRODUCTORA DE ALIMENTOS UNO S.A.C.
3234,INLAND ENERGY SAC,CARAPONGO 220,CB00289INL,Retiro,RINTI S A
3235,ATRIA ENERGIA S.A.C.,NAZCA 22.9,CB00740HSR,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3236,ATRIA ENERGIA S.A.C.,NAZCA 22.9,CB00738HSR,Retiro,AGRICOLA CHAPI S.A.
3237,INLAND ENERGY SAC,SOCABAYA 138,CB00290INL,Retiro,LUZ DEL SUR
3238,INLAND ENERGY SAC,TRUJILLO 220,CB00291INL,Retiro,LUZ DEL SUR
3239,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00866KLL,Retiro,TELEATENTO DEL PERU S.A.C.
3240,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00413EPE,Retiro,INDUSTRIAS LOGAREX S.A.C.
3241,KALLPA GENERACION S.A.,TRUJILLO 220,CB00870KLL,Retiro,GRAN HOTEL EL GOLF TRUJILLO S.A.
3242,KALLPA GENERACION S.A.,TRUJILLO 220,CB00875KLL,Retiro,MOLINO LUKASE S.R.L.
3243,KALLPA GENERACION S.A.,VENTANILLA 220,CB00872KLL,Retiro,GRUPPE AR S.A.C.
3244,KALLPA GENERACION S.A.,SOCABAYA 220,CB00873KLL,Retiro,INDUSTRIA LADRILLERA CONTINENTAL S.A.C.
3245,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00877KLL,Retiro,PLASTICOS INDECOEL S.R.L
3246,KALLPA GENERACION S.A.,SAN JUAN 220,CB00867KLL,Retiro,CORPORACION DE PLASTICOS HERMANOS ALEGRE S.A.C.
3247,KALLPA GENERACION S.A.,MARCONA 220,CB00876KLL,Retiro,PLANTA PROCESADORA ANGELES S.A.C.
3248,KALLPA GENERACION S.A.,CHILCA REP 220,CB00879KLL,Retiro,RMB SATECI SOCIEDAD ANONIMA CERRADA
3249,KALLPA GENERACION S.A.,SAN JUAN 220,CB00878KLL,Retiro,PRODUCTORA DE ALIMENTOS UNO S.A.C.
3250,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00871KLL,Retiro,GRUPO LOPEZ HNOS. S.A.C.
3251,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00874KLL,Retiro,MANUTTUPA PUCLLA LIDIO
3252,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00868KLL,Retiro,CORPORACION VIVANCO S.A.C.
3253,INLAND ENERGY SAC,PLANICIE220,CB00293INL,Retiro,WESTPHALIA ALIMENTOS SOCIEDAD ANONIMA CERRADA - WE
3254,INLAND ENERGY SAC,CHAVARRIA 220,CB00292INL,Retiro,MAGENSA MATERIALES GENERALES S.A.C.
3255,KALLPA GENERACION S.A.,PUCALLPA 60,CB00869KLL,Retiro,COSTA DEL SOL PUCALLPA S.A.C.
3256,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00741HSR,Retiro,ESTACION SANTA MARIA S.A.C.
3257,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00742HSR,Retiro,GRIFOS DIANA S.A.C.
3258,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00743HSR,Retiro,INKA´S BERRIES S.A.C.
3259,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00744HSR,Retiro,PROYECTOS INMOBILIARIOS NUEVO HORIZONTE SOCIEDAD A
3260,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00745HSR,Retiro,SERVICIOS PLASTICOS INDUSTRIALES  S A
3261,ATRIA ENERGIA S.A.C.,CHIMBOTE1 138,CB00746HSR,Retiro,SOLGAS S.A.
3262,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00751HSR,Retiro,INVERSIONES COPROMAR S.R.L.
3263,ATRIA ENERGIA S.A.C.,LOS HEROES 220,CB00748HSR,Retiro,EGA AGROINDUSTRIAL S.A.C.
3264,CELEPSA,CHICLAYO 220,CB00183CLP,Retiro,ELECTRO DUNAS
3265,CELEPSA,TRUJILLO 220,CB00182CLP,Retiro,ELECTRO DUNAS
3266,KALLPA GENERACION S.A.,MARCONA 220,CB00880KLL,Retiro,AGRICOLA CHAPI S.A.
3267,KALLPA GENERACION S.A.,MARCONA 220,CB00881KLL,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3268,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00883KLL,Retiro,GRIFOS DIANA S.A.C.
3269,KALLPA GENERACION S.A.,SAN JUAN 220,CB00884KLL,Retiro,INKA´S BERRIES S.A.C.
3270,KALLPA GENERACION S.A.,SAN JUAN 220,CB00882KLL,Retiro,ESTACION SANTA MARIA S.A.C.
3271,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00887KLL,Retiro,SOLGAS S.A.
3272,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00885KLL,Retiro,PROYECTOS INMOBILIARIOS NUEVO HORIZONTE SOCIEDAD A
3273,KALLPA GENERACION S.A.,SAN JUAN 220,CB00886KLL,Retiro,SERVICIOS PLASTICOS INDUSTRIALES  S A
3274,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00758HSR,Retiro,EMPRESA EDITORA EL COMERCIO S.A.
3275,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00755HSR,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3276,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00761HSR,Retiro,INMOBILIARIA PACHACAMAC SAC
3277,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00757HSR,Retiro,BAC THOR S.A.C.
3278,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00764HSR,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3279,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00760HSR,Retiro,GAMING AND SERVICES S.A.C.
3280,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00766HSR,Retiro,TERPEL PERU S.A.C.
3281,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00759HSR,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3282,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00754HSR,Retiro,A & D QUIMICOS Y DIVERSOS S.A.
3283,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00762HSR,Retiro,LADRILLERA SANTA RITA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3284,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00767HSR,Retiro,CENTER PLAST AREQUIPA SAC.
3285,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00756HSR,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3286,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00765HSR,Retiro,MEGA PESCA S.A.
3287,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00763HSR,Retiro,LADRILLERIA
3288,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00768HSR,Retiro,EMBOTELLADORA CARAL S.A.C.
3289,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00352STA,Retiro,PAPELERA REYES S.A.C
3290,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00361STA,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
3291,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00335STA,Retiro,ENERJET S.A.
3292,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00350STA,Retiro,OCONGALLA S.A.C.
3293,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00353STA,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
3294,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00354STA,Retiro,PLASTICOS INDECOEL S.R.L
3295,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00357STA,Retiro,SERVICENTRO EL ASESOR SAC
3296,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00343STA,Retiro,INVERSIONES ALMET S.A.C.
3297,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00358STA,Retiro,SOLGAS S.A.
3298,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00336STA,Retiro,ESTACION DE SERVICIOS H & A SOCIEDAD ANONIMA CERRADA - ESTACION DE SERVICIOS H & A S.A.C.
3299,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00325STA,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
3300,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00331STA,Retiro,COMPUESTOS SINTETICOS S A
3301,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00341STA,Retiro,HILPLAST S.A.C.
3302,KALLPA GENERACION S.A.,NAZCA 22.9,CB00891KLL,Retiro,MINERA ESPAÑOLITA DEL SUR S.A.
3303,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00351STA,Retiro,ORGINOR NATURAL S.A.
3304,KALLPA GENERACION S.A.,NAZCA 22.9,CB00890KLL,Retiro,EMC GREEN GROUP S.A.
3305,KALLPA GENERACION S.A.,NAZCA 22.9,CB00892KLL,Retiro,PLANTA PROCESADORA ANGELES S.A.C.
3306,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00329STA,Retiro,OTERRA S.A.
3307,KALLPA GENERACION S.A.,NAZCA 22.9,CB00888KLL,Retiro,AGRICOLA CHAPI S.A.
3308,KALLPA GENERACION S.A.,NAZCA 22.9,CB00889KLL,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3309,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00332STA,Retiro,CORPORACION EL TRIGAL S.A.C.
3310,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00355STA,Retiro,POLI SHOES S.A.C.
3311,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00338STA,Retiro,GOLDEN INVESTMENT S.A.
3312,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00334STA,Retiro,EMPRESA DE TRANSPORTES Y SERVICIOS VIRGEN DE LA PUERTA S.A.
3313,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,HUACHO 220,CB00326STA,Retiro,AGROPACKERS SOCIEDAD ANONIMA CERRADA
3314,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00359STA,Retiro,TECNOPRESS S.A.C.
3315,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00328STA,Retiro,CENTRO CARNES S.R.L.
3316,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00345STA,Retiro,ITNI INVESTMENTS S.A.C.
3317,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00339STA,Retiro,GRIFO EL PACIFICO S.A.C.
3318,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00344STA,Retiro,INVERSIONES PECUARIAS LURIN S A
3319,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00346STA,Retiro,KANAY S.A.C.
3320,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00330STA,Retiro,CLEAN ENERGY DEL PERU S.R.L.
3321,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00349STA,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
3322,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00340STA,Retiro,GRUPPE AR S.A.C.
3323,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00348STA,Retiro,MANUTTUPA PUCLLA LIDIO
3324,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00342STA,Retiro,INMOBILIARIA PACHACAMAC SAC
3325,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00327STA,Retiro,BAC THOR S.A.C.
3326,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00356STA,Retiro,REFRISA S.R.LTDA.
3327,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00347STA,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3328,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00337STA,Retiro,GAMING AND SERVICES S.A.C.
3329,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00360STA,Retiro,TERPEL PERU S.A.C.
3330,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00333STA,Retiro,EMBOTELLADORA CARAL S.A.C.
3331,CELEPSA,MARCONA 60,CB00184CLP,Retiro,ELECTRO DUNAS
3332,ENGIE,TRUJILLO 220,CB00524ENG,Retiro,PESQUERA DIAMANTE
3333,ENGIE,MOLLENDO 138,CB00523ENG,Retiro,PESQUERA DIAMANTE
3334,ENGIE,INDEPENDENCIA 220,CB00522ENG,Retiro,PESQUERA DIAMANTE
3335,ENGIE,CORACORA 60,CB00521ENG,Retiro,CIA MINERA PLATA DORADA S.A.
3336,FENIX POWER PERÚ,ZAPALLAL 220,CB00269FPP,Retiro,COELVISAC
3337,FENIX POWER PERÚ,CARAPONGO 220,CB00268FPP,Retiro,COELVISAC
3338,FENIX POWER PERÚ,CHAVARRIA 220,CB00265FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3339,FENIX POWER PERÚ,PARAMONGA NUEVA 220,CB00266FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3340,FENIX POWER PERÚ,SANTA ROSA 220,CB00267FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3341,EGASA,MARCONA 60,CL00149EGA,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3342,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00903KLL,Retiro,TRITEMPLEX S.A.
3343,KALLPA GENERACION S.A.,SAN JUAN 220,CB00897KLL,Retiro,INMOBILIARIA PACHACAMAC SAC
3344,KALLPA GENERACION S.A.,PLANICIE220,CB00893KLL,Retiro,BAC THOR S.A.C.
3345,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00901KLL,Retiro,REFRISA S.R.LTDA.
3346,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00900KLL,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3347,KALLPA GENERACION S.A.,SAN JUAN 220,CB00896KLL,Retiro,GAMING AND SERVICES S.A.C.
3348,KALLPA GENERACION S.A.,SOCABAYA 220,CB00898KLL,Retiro,INVERSIONES COPROMAR S.R.L.
3349,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00902KLL,Retiro,TERPEL PERU S.A.C.
3350,KALLPA GENERACION S.A.,LOS HEROES 220,CB00894KLL,Retiro,EGA AGROINDUSTRIAL S.A.C.
3351,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00899KLL,Retiro,JJ ROE S.A.C.
3352,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00895KLL,Retiro,EMBOTELLADORA CARAL S.A.C.
3353,FENIX POWER PERÚ,CHAVARRIA 220,CB00271FPP,Retiro,CALSA PERU S.A.C.
3354,ENGIE,MARCONA 220,CB00528ENG,Retiro,MINERA SHOUXIN PERU S.A.
3355,ENGIE,PIURA OESTE 220,CB00526ENG,Retiro,COELVISAC
3356,ENGIE,SAN JUAN 220,CB00527ENG,Retiro,INRETAIL PHARMA S.A.
3357,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00024END,Retiro,NEPTUNIA S.A.
3358,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00019END,Retiro,METALPREN S A
3359,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00022END,Retiro,MULTIMERCADOS ZONALES S.A.
3360,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00030END,Retiro,VIPLASTIC PERU S A
3361,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00026END,Retiro,NEWPORT CAPITAL S.A.C.
3362,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00008END,Retiro,ALVAC S.A. - SUCURSAL DEL PERU
3363,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00010END,Retiro,CLOROX PERU S.A.
3364,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00011END,Retiro,CLOROX PERU S.A.
3365,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00013END,Retiro,CORPORACION AMERICANA DE PLASTICOS S.A.C.
3366,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00012END,Retiro,CONSTRUCCIONES ELECTROMECANICAS DELCROSA S.A. O DE
3367,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00014END,Retiro,ENVASES INDUSTRIALES S.A.C.
3368,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00015END,Retiro,INVERSIONES PERU PACIFICO S.A.
3369,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00017END,Retiro,MEDIFARMA S A
3370,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00018END,Retiro,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA
3371,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00020END,Retiro,MIXERCON S.A.
3372,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00021END,Retiro,MOLINOS CALCAREOS S.A.C.
3373,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00023END,Retiro,MULTIMERCADOS ZONALES S.A.
3374,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00025END,Retiro,NEPTUNIA S.A.
3375,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00027END,Retiro,SGS DEL PERU S.A.C.
3376,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00028END,Retiro,SGS DEL PERU S.A.C.
3377,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00029END,Retiro,SUPERMERCADOS PERUANOS S.A.
3378,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00007END,Retiro,ACEROS AREQUIPA
3379,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00009END,Retiro,CALIDAD PLASTICA S.A.C.
3380,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00016END,Retiro,MARANATHA FISH S.A.C.
3381,FENIX POWER PERÚ,CHILCA REP 220,CB00270FPP,Retiro,NOVAPERU S.A.C.
3382,INLAND ENERGY SAC,CHICLAYO 220,CB00295INL,Retiro,LUZ DEL SUR
3383,INLAND ENERGY SAC,PIURA OESTE 220,CB00297INL,Retiro,LUZ DEL SUR
3384,INLAND ENERGY SAC,CHIMBOTE1 220,CB00296INL,Retiro,LUZ DEL SUR
3385,INLAND ENERGY SAC,CARAPONGO 220,CB00294INL,Retiro,LUZ DEL SUR
3386,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00769HSR,Retiro,RM PACKING & SERVICE SOCIEDAD ANONIMA CERRADA
3387,ENGIE,MARCONA 60,CB00530ENG,Retiro,SEAL
3388,ENGIE,MARCONA 60,CL00158ENG,Retiro,SEAL
3389,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00403STA,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
3390,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00365STA,Retiro,CIFARMA S.A.C.
3391,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00401STA,Retiro,RESONANCIA MEDICA S.R.LTDA.
3392,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00405STA,Retiro,T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA
3393,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00366STA,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
3394,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00364STA,Retiro,CENTRO EMPRESARIAL JUAN DE ARONA S.A.C
3395,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00391STA,Retiro,METRO INDUSTRIAS PLASTICAS SOCIEDAD ANON
3396,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00381STA,Retiro,INDUSTRIAS BERLIN S.A.C.
3397,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00379STA,Retiro,GRUPO MARNIC S.A.C.
3398,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00362STA,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
3399,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00395STA,Retiro,PLASTICOS ALSERSA S.R.LTDA
3400,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00400STA,Retiro,REPRESENTACIONES E IMPORTACIONES MIJ SOCIEDAD COME
3401,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00373STA,Retiro,FIDEPLAST ASTO S.A.C.
3402,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00375STA,Retiro,GEXIM S.A.C.
3403,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00385STA,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
3404,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00372STA,Retiro,EUROPLAST S.A.C.
3405,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00384STA,Retiro,INMOBILIARIA SWISS CAPITALS S.A.C.
3406,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00398STA,Retiro,PROMOTORA MIRAFLORES S.A.C.
3407,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00374STA,Retiro,FRIGORIFICO CAMAL SAN PEDRO S.A.C.
3408,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00390STA,Retiro,LAVANDERIA INDUSTRIAL LANDEO S.A.C.
