,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2143,ATRIA ENERGIA S.A.C.,ICA 220,CB00522HSR,Retiro,AGRICOLA LA VENTA S.A.
2144,ATRIA ENERGIA S.A.C.,REPARTICIÓN 138,CB00523HSR,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2145,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00527HSR,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2146,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00524HSR,Retiro,GRIFO EL PACIFICO S.A.C.
2147,ATRIA ENERGIA S.A.C.,PUCALLPA 60,CB00528HSR,Retiro,MADERAS Y TRIPLAYS DE EXPORTACION S.A.C.
2148,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00525HSR,Retiro,INVERSIONES PECUARIAS LURIN S A
2149,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00526HSR,Retiro,INVERSIONES PECUARIAS LURIN S A
2150,CELEPSA,SANTA ROSA 220,CB00162CLP,Retiro,ELECTRO DUNAS
2151,CELEPSA,SANTA ROSA 220,CB00165CLP,Retiro,POLINPLAST S.A.C.
2152,CELEPSA,PARAGSHA2 138,CB00163CLP,Retiro,MINERA CRC SOCIEDAD ANONIMA CERRADA
2153,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CB00070OEP,Retiro,ENEL DISTRIBUCION PERU
2154,ORAZUL ENERGY PERÚ,PIURA OESTE 220,CB00071OEP,Retiro,ENEL DISTRIBUCION PERU
2155,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00395KLL,Retiro,ENEL DISTRIBUCION PERU
2156,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00396KLL,Retiro,ENEL DISTRIBUCION PERU
2157,KALLPA GENERACION S.A.,SAN JUAN 220,CB00423KLL,Retiro,PISOPAK PERU S.A.C.
2158,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00407KLL,Retiro,GREAT PANTHER CORICANCHA S.A.
2159,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00409KLL,Retiro,ILKO PERU S.A.C.
2160,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00431KLL,Retiro,TERPEL PERU S.A.C.
2161,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00432KLL,Retiro,TERPEL PERU S.A.C.
2162,KALLPA GENERACION S.A.,SAN JUAN 220,CB00422KLL,Retiro,PGN GASUR S.A.C.
2163,KALLPA GENERACION S.A.,PLANICIE220,CB00412KLL,Retiro,INVERSIONES TORRECIUDAD SOCIEDAD ANONIMA CERRADA -
2164,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00421KLL,Retiro,PAPELERA REYES S.A.C
2165,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00383KLL,Retiro,AGROPECUARIA RIO BRAVO HNOS S.A.C.
2166,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00387KLL,Retiro,CENTROGAS IQUITOS S.A.C.
2167,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00391KLL,Retiro,CORPORACION VISTA ALEGRE S.A.C.
2168,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00386KLL,Retiro,CENTRAL PARIACHI S.A.C.
2169,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00405KLL,Retiro,GASOCENTRO NORTE SOCIEDAD ANONIMA CERRADA
2170,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00435KLL,Retiro,YOAAN EIRL
2171,KALLPA GENERACION S.A.,ICA 220,CB00393KLL,Retiro,EL PEDREGAL S.A
2172,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00397KLL,Retiro,ENERGIGAS S.A.C.
2173,KALLPA GENERACION S.A.,HUALLANCA 138,CB00419KLL,Retiro,MINERA VENARD S.A.C.
2174,KALLPA GENERACION S.A.,SAN JUAN 220,CB00390KLL,Retiro,CONVERT FOOTWEAR CORP. EIRL
2175,KALLPA GENERACION S.A.,SOCABAYA 220,CB00429KLL,Retiro,SOCOSANI S A
2176,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00420KLL,Retiro,PACKAGING PRODUCTS DEL PERU S.A.
2177,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00399KLL,Retiro,EUROPLAST S.A.C.
2178,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00411KLL,Retiro,INMOBILIARIA SWISS CAPITALS S.A.C.
2179,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00425KLL,Retiro,PROMOTORA MIRAFLORES S.A.C.
2180,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00403KLL,Retiro,FRIGORIFICO CAMAL SAN PEDRO S.A.C.
2181,KALLPA GENERACION S.A.,SAN JUAN 220,CB00414KLL,Retiro,LA GRANJA VILLA Y SU MUNDO MAGICO S.A.C. - GRAN VILLA SAC
2182,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00416KLL,Retiro,LAVANDERIA INDUSTRIAL LANDEO S.A.C.
2183,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00385KLL,Retiro,ANDINA DE COMERCIO TRADING S.A.C.
2184,KALLPA GENERACION S.A.,LOMERA 220,CB00382KLL,Retiro,AGRILEZA S.A.C.
2185,KALLPA GENERACION S.A.,MARCONA 220,CB00381KLL,Retiro,AGRICOLA CUATRO VIENTOS S.A.C.
2186,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00415KLL,Retiro,LABORATORIOS SMA.SAC
2187,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00424KLL,Retiro,POLI SHOES S.A.C.
2188,KALLPA GENERACION S.A.,SAN JUAN 220,CB00398KLL,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2189,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00428KLL,Retiro,SERVICIOS DE EXTRUSION S.A.C.
2190,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00406KLL,Retiro,GASOCENTRO PUENTE NUEVO S.A.C.
2191,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00400KLL,Retiro,FABRICA DE HIELO TAVARIN E.I.R.L.
2192,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00426KLL,Retiro,SAKANA DEL PERU S.A
2193,KALLPA GENERACION S.A.,ICA 220,CB00392KLL,Retiro,DESTILERIA LA CARAVEDO S.R.L
2194,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00434KLL,Retiro,TROPICAL FRUIT TRADING PERU SOCIEDAD ANONIMA CERRA
2195,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00394KLL,Retiro,EL PEDREGAL S.A
2196,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00410KLL,Retiro,INGENIERIA EN CARTONES Y PAPELES S.A.C
2197,KALLPA GENERACION S.A.,SOCABAYA 220,CB00433KLL,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2198,KALLPA GENERACION S.A.,SAN JUAN 220,CB00408KLL,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2199,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00401KLL,Retiro,FAMILY FARMS PERÚ S.R.L.
2200,KALLPA GENERACION S.A.,SOCABAYA 220,CB00404KLL,Retiro,FULL GLASS PERU S.A.C.
2201,KALLPA GENERACION S.A.,ZORRITOS 220,CB00388KLL,Retiro,CONGELADOS Y FRESCOS S.A.C.
2202,KALLPA GENERACION S.A.,PUEBLO NUEVO 10,CB00384KLL,Retiro,AGROPECUARIA RIO BRAVO HNOS S.A.C.
2203,KALLPA GENERACION S.A.,PUEBLO NUEVO 10,CB00402KLL,Retiro,FAMILY FARMS PERÚ S.R.L.
2204,FENIX POWER PERÚ,HUALLANCA 138,CB00233FPP,Retiro,MINERA HUINAC S.A.C.
2205,FENIX POWER PERÚ,CHICLAYO 220,CB00235FPP,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2206,SAN GABAN,SAN GABAN 138,CB00086SGB,Retiro,CHINA INTERNATIONAL WATER & ELECTRIC COR P.(PERU
2207,SAN GABAN,PARAMONGA EXISTENTE 138,CB00087SGB,Retiro,EMSEMSA
2208,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00437KLL,Retiro,TERPEL COMERCIAL DEL PERU S.R.L.
2209,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00436KLL,Retiro,ARISTON GROUP INC S.A.C.
2210,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00439KLL,Retiro,NEXA RESOURCES CAJAMARQUILLA S.A.
2211,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00440KLL,Retiro,OPERACIONES INMOBILIARIAS Y PORTUARIAS SOCIEDAD AN
2212,STATKRAFT S.A,CHAVARRIA 220,CB00234SKP,Retiro,REACTIVOS NACIONALES S A
2213,STATKRAFT S.A,SANTA ROSA 220,CB00235SKP,Retiro,THE SAFE STORAGE COMPANY S.A.
2214,TERMOCHILCA,SANTA ROSA 220,CB00107TCH,Retiro,AENZA S.A.A.
2215,ENGIE,SAN JUAN 220,CB00486ENG,Retiro,FERROSALT
2216,ENGIE,CHAVARRIA 220,CB00487ENG,Retiro,SELVA INDUSTRIAL
2217,ENGIE,CHAVARRIA 220,CB00488ENG,Retiro,SULFATO DE COBRE S A
2218,ENGIE,INDEPENDENCIA 220,CB00489ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2219,ENGIE,INDEPENDENCIA 60,CB00490ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2220,ENGIE,PARAMONGA NUEVA 220,CB00492ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2221,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00378EPE,Retiro,DIGITAL HOLDINGS PERU S.A.C.
2222,ENGIE,MOLLENDO 138,CB00491ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2223,INLAND ENERGY SAC,SANTA ROSA 220,CB00270INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
2224,INLAND ENERGY SAC,SANTA ROSA 220,CB00269INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
2225,ENGIE,SAN JUAN 220,CB00493ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2226,CELEPSA,CANTERA 220,CB00166CLP,Retiro,ELECTRO DUNAS
2227,CELEPSA,PIURA OESTE 220,CB00167CLP,Retiro,ELECTRO DUNAS
2228,ATRIA ENERGIA S.A.C.,HUALLANCA 138,CB00532HSR,Retiro,GREENEX S.A.C.
2229,ATRIA ENERGIA S.A.C.,OROYA NUEVA 50,CB00534HSR,Retiro,MINERA PERU SOL S.A.C.
2230,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00533HSR,Retiro,LADRILLERAS UNIDAS S A
2231,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00531HSR,Retiro,CRIADOR EL GUAMITO S.A.C.
2232,ENGIE,INDUSTRIALES 220,CB00494ENG,Retiro,ENEL DISTRIBUCION PERU
2233,ELECTROPERU,INDEPENDENCIA 220,CB00163ELP,Retiro,EGASA
2234,EGASA,ZORRITOS 220,CB00070EGA,Retiro,ELECTROPERU
2235,FENIX POWER PERÚ,CHAVARRIA 220,CB00236FPP,Retiro,OCEANO SEAFOOD S.A.
2236,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00446KLL,Retiro,INDUSTRIA ATUNERA S.A.C.
2237,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00441KLL,Retiro,CAMPOSOL S.A.
2238,KALLPA GENERACION S.A.,ZORRITOS 220,CB00445KLL,Retiro,CORPORACION REFRIGERADOS INY SA
2239,KALLPA GENERACION S.A.,AZANGARO 138,CB00444KLL,Retiro,CORI PUNO
2240,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00443KLL,Retiro,COOPERATIVA AGRARIA NORANDINO LTDA.
2241,KALLPA GENERACION S.A.,VENTANILLA 220,CB00442KLL,Retiro,CLARIANT (PERU) SA
2242,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00379EPE,Retiro,ESTILOS S.R.L.
2243,ENGIE,SANTA ROSA 220,CB00495ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2244,ENGIE,VENTANILLA 220,CB00496ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2245,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00541HSR,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2246,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00535HSR,Retiro,AGROMIN LA BONITA SAC
2247,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00545HSR,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2248,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00536HSR,Retiro,ARTESANIA LANERA ANDINA S A
2249,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00538HSR,Retiro,CP PROYECTOS SAC
2250,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00539HSR,Retiro,ESTACION DE SERVICIOS GIO S.A.C.
2251,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00540HSR,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2252,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00546HSR,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
2253,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00537HSR,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2254,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00544HSR,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2255,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00543HSR,Retiro,JUNTA DE PROPIETARIOS AVENIDA MANUEL OLGUIN
2256,CELEPSA,SAN JUAN 220,CB00168CLP,Retiro,VIETTEL PERU S.A.C.
2257,ENEL GENERACION PERU S.A.A.,YAUPI138,CB00380EPE,Retiro,AGRONEGOCIOS LA GRAMA S.A.C.
2258,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00381EPE,Retiro,SOCIEDAD AGRICOLA SATURNO SA
2259,INLAND ENERGY SAC,SANTA ROSA 220,CB00283INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2260,INLAND ENERGY SAC,SANTA ROSA 220,CB00284INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2261,ENGIE,TALARA 220,CB00498ENG,Retiro,PETROPERU
2262,ENGIE,SAN JUAN 220,CB00497ENG,Retiro,PETROPERU
2263,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00244ADP,Retiro,PRECOTEX
2264,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00239ADP,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2265,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00237ADP,Retiro,GALLOS MARMOLERIA SA
2266,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00242ADP,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2267,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00240ADP,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2268,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00243ADP,Retiro,MARINASOL S.A.
2269,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00235ADP,Retiro,CAMPOSOL S.A.
2270,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00246ADP,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2271,ANDEAN POWER S.A.C.,MARCONA 220,CB00236ADP,Retiro,CUANTICA MINING SOCIEDAD ANÓNIMA CERRADA
2272,ANDEAN POWER S.A.C.,INDEPENDENCIA 220,CB00241ADP,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2273,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00247ADP,Retiro,SUR COLOR STAR S.A.
2274,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00249ADP,Retiro,TOPY TOP S A
2275,ANDEAN POWER S.A.C.,MOLLENDO 138,CB00245ADP,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2276,ANDEAN POWER S.A.C.,ICA 220,CB00234ADP,Retiro,AGRICOLA LA VENTA S.A.
2277,ANDEAN POWER S.A.C.,HUALLANCA 138,CB00238ADP,Retiro,GREENEX S.A.C.
2278,ENGIE,SAN JUAN 220,CB00499ENG,Retiro,INTERMEDIUM S.A.C.
2279,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00145KLL,Retiro,CARTONES DEL PACIFICO S.A.C.
2280,KALLPA GENERACION S.A.,SAN JUAN 220,CL00146KLL,Retiro,GRUPO PROFITEX S.A.C
2281,KALLPA GENERACION S.A.,ZORRITOS 220,CB00500KLL,Retiro,LANGOSTINERA LA BOCANA SA
2282,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00521KLL,Retiro,PRECOTEX
2283,KALLPA GENERACION S.A.,ICA 220,CB00502KLL,Retiro,AGRO EXPORT M.G.P. S.A.
2284,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00516KLL,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
2285,KALLPA GENERACION S.A.,ICA 220,CB00509KLL,Retiro,EXPRESS JEAN'S C & O S.A.
2286,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00517KLL,Retiro,ORIUNDO AGRO S.A.C.
2287,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00511KLL,Retiro,IMPORT & EXPORT FUNDO VALDEZ E.I.R.L.
2288,KALLPA GENERACION S.A.,ICA 220,CB00518KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2289,KALLPA GENERACION S.A.,CHICLAYO 220,CB00520KLL,Retiro,PILADORA DOÑA CARMELA SAC
2290,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00513KLL,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2291,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00519KLL,Retiro,PESQUERA OP7 & BELL S.A.C. / OP7 & BELL S.A.C.
2292,KALLPA GENERACION S.A.,ZORRITOS 220,CB00501KLL,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2293,KALLPA GENERACION S.A.,ASIA 220,CB00504KLL,Retiro,CERSUR S.A.
2294,KALLPA GENERACION S.A.,ZORRITOS 220,CB00505KLL,Retiro,COMISION DE USUARIOS BRUJAS ALTA
2295,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00514KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2296,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00523KLL,Retiro,SUR COLOR STAR S.A.
2297,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00524KLL,Retiro,TOPY TOP S A
2298,KALLPA GENERACION S.A.,MOLLENDO 138,CB00522KLL,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2299,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00512KLL,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2300,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00508KLL,Retiro,EL MODELADOR S A
2301,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00510KLL,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2302,KALLPA GENERACION S.A.,SOCABAYA 220,CB00515KLL,Retiro,LADRILLERAS UNIDAS S A
2303,KALLPA GENERACION S.A.,SAN JUAN 220,CB00507KLL,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2304,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00204STA,Retiro,PRECOTEX
2305,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00196STA,Retiro,AJEPER
2306,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00200STA,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2307,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00199STA,Retiro,GALLOS MARMOLERIA SA
2308,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00197STA,Retiro,AJEPER DEL ORIENTE S.A
2309,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00202STA,Retiro,JESHUA ADONAI S.A.C.
2310,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00203STA,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2311,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00201STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2312,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00206STA,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2313,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00208STA,Retiro,SUR COLOR STAR S.A.
2314,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00210STA,Retiro,TOPY TOP S A
2315,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00205STA,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2316,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00556HSR,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2317,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00555HSR,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2318,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00549HSR,Retiro,PLASTICOS S-MAS E.I.R.L.
2319,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00554HSR,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2320,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00553HSR,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2321,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00551HSR,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2322,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00548HSR,Retiro,SANTA VERENA S.A.C.
2323,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00552HSR,Retiro,INVERSIONES LUMARCO SA
2324,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00557HSR,Retiro,3M PERU S A
2325,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00547HSR,Retiro,TERPEL PERU S.A.C.
2326,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00550HSR,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2327,KALLPA GENERACION S.A.,CHICLAYO 220,CB00449KLL,Retiro,ELECTRONORTE S.A.
2328,KALLPA GENERACION S.A.,ZORRITOS 220,CB00448KLL,Retiro,ELECTRONOROESTE S.A.
2329,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00447KLL,Retiro,ELECTRONOROESTE S.A.
2330,CELEPSA,CARAPONGO 220,CB00170CLP,Retiro,UNACEM S.A.A.
2331,ENGIE,ALTO PRADERAS 220kV,CB00500ENG,Retiro,ENEL DISTRIBUCION PERU
2332,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00219STA,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2333,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00216STA,Retiro,ENERGIGAS S.A.C.
2334,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00212STA,Retiro,CARDSILPLAST S.A.C.
2335,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00224STA,Retiro,PROGRESO PERU S.A.C.
2336,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00211STA,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
2337,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00220STA,Retiro,INCA FASHION SAC
2338,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00215STA,Retiro,E & K ASOCIADOS S.A.C.
2339,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00222STA,Retiro,INMOBILIARIA AMERICAN GROUP
2340,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00214STA,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2341,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00213STA,Retiro,CP PROYECTOS SAC
2342,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00217STA,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2343,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00218STA,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2344,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00223STA,Retiro,INVERSIONES LUMARCO SA
2345,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00221STA,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2346,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00225STA,Retiro,SANTA VERENA S.A.C.
2347,STATKRAFT S.A,SANTA ROSA 220,CB00236SKP,Retiro,CONFECCIONES LANCASTER S.A.
2348,ANDEAN POWER S.A.C.,MARCONA 220,CB00255ADP,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2349,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00262ADP,Retiro,SEPTEM TRADE S.A.
2350,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00263ADP,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2351,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00251ADP,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2352,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00260ADP,Retiro,OVOPACK S.R.L.
2353,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00256ADP,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
2354,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00254ADP,Retiro,CENTRO MAR S.A.
2355,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00257ADP,Retiro,CRIADOR EL GUAMITO S.A.C.
2356,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00258ADP,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2357,ANDEAN POWER S.A.C.,MARCONA 220,CB00252ADP,Retiro,AGROMIN LA BONITA SAC
2358,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00566HSR,Retiro,TERPEL PERU S.A.C.
