,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2509,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00580KLL,Retiro,CONS. ELECT. VILLACURI
2510,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00653KLL,Retiro,VARAYOC AGRO S.A.C
2511,KALLPA GENERACION S.A.,SOCABAYA 220,CB00566KLL,Retiro,ALSUR PERU S.A.C.
2512,KALLPA GENERACION S.A.,CACHIMAYO 138,CB00561KLL,Retiro,AGRICOLA ALSUR CUSCO S.A.C.
2513,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00634HSR,Retiro,GRUPO CARITA FELIZ S.A.
2514,ATRIA ENERGIA S.A.C.,GUADALUPE 220,CB00632HSR,Retiro,AGROINDUSTRIAL ESTANISLAO DEL CHIMU S.A.C.
2515,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00633HSR,Retiro,CCORAL S.A
2516,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00636HSR,Retiro,YURA
2517,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00635HSR,Retiro,TECNOFILM S.A.C
2518,ENGIE,PARAMONGA NUEVA 220,CB00503ENG,Retiro,PESQUERA DIAMANTE
2519,TERMOCHILCA S.A.C.,VIZCARRA 220,CB00110TCH,Retiro,MINERA ANTAMINA
2520,TERMOCHILCA S.A.C.,PARAMONGA NUEVA 220,CB00109TCH,Retiro,MINERA ANTAMINA
2521,STATKRAFT S.A,CHAVARRIA 220,CB00238SKP,Retiro,MALL PLAZA PERÚ S.A.
2522,CELEPSA,CALLALLI 138,CB00172CLP,Retiro,MINERA ARES
2523,CELEPSA,MARCONA 220,CB00173CLP,Retiro,MINERA VETA DORADA S.A.C.
2524,ORAZUL ENERGY PERÚ,SAN JUAN 220,CB0074OEP,Retiro,CONSORCIO MICE - JOCEGAS
2525,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CB0076OEP,Retiro,G3A GRIFOS S.A.C.
2526,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CB0083OEP,Retiro,SERVICENTRO SHALOM SAC
2527,ORAZUL ENERGY PERÚ,ICA 220,CB0073OEP,Retiro,CONSORCIO ICA SOCIEDAD ANONIMA CERRADA
2528,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CB0081OEP,Retiro,IBEROPLAST S.A.C.
2529,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CB0082OEP,Retiro,QUIMTIA S.A.
2530,KALLPA GENERACION S.A.,TRUJILLO 220,CB00709KLL,Retiro,HIDRANDINA
2531,KALLPA GENERACION S.A.,GUADALUPE 60,CB00708KLL,Retiro,HIDRANDINA
2532,KALLPA GENERACION S.A.,YAUPI138,CB00683KLL,Retiro,ELECTROCENTRO
2533,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00755KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2534,KALLPA GENERACION S.A.,QUENCORO 138,CB00758KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2535,KALLPA GENERACION S.A.,ASIA 220,CB00756KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2536,KALLPA GENERACION S.A.,BELAUNDE 138,CB00757KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2537,KALLPA GENERACION S.A.,SAN JUAN 220,CB00761KLL,Retiro,TIENDAS PERUANAS SA
2538,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00712KLL,Retiro,HOMECENTERS PERUANOS
2539,KALLPA GENERACION S.A.,HUANUCO 138,CB00713KLL,Retiro,HOMECENTERS PERUANOS ORIENTE
2540,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00702KLL,Retiro,GEKA CORP S.A.C
2541,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00677KLL,Retiro,CORPORACIÓN ACEROS AREQUIPA (AREQUIPA)
2542,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00746KLL,Retiro,PGN GASNORTE S.A.C.
2543,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00760KLL,Retiro,TEJIDOS INDUSTRIALES DEL PACIFICO S.A.C. - TINPAC
2544,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00681KLL,Retiro,ECO - ACUICOLA SOCIEDAD ANONIMA CERRADA
2545,KALLPA GENERACION S.A.,CHICLAYO 220,CB00722KLL,Retiro,JAYANCA FRUITS S.A.C.
2546,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00729KLL,Retiro,LATERCER S.A.C.
2547,KALLPA GENERACION S.A.,TRUJILLO 220,CB00730KLL,Retiro,LATERCER S.A.C.
2548,KALLPA GENERACION S.A.,CHICLAYO 220,CB00727KLL,Retiro,LATERCER S.A.C.
2549,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00728KLL,Retiro,LATERCER S.A.C.
2550,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00736KLL,Retiro,MOLPACK DEL PERU S.A.
2551,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00720KLL,Retiro,INVERSIONES COMINDUSTRIA SOCIEDAD ANONIMA CERRADA
2552,KALLPA GENERACION S.A.,TRUJILLO 220,CB00682KLL,Retiro,EL ROCIO S.A.
2553,KALLPA GENERACION S.A.,LOMERA 220,CB00705KLL,Retiro,GRUPO SANTA ELENA S.A.
2554,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00706KLL,Retiro,GRUPO SANTA ELENA S.A.
2555,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00704KLL,Retiro,GRUPO SANTA ELENA S.A.
2556,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00752KLL,Retiro,SAN MIGUEL FRUITS PERU S.A.
2557,KALLPA GENERACION S.A.,GUADALUPE 60,CB00751KLL,Retiro,SAN MIGUEL FRUITS PERU S.A.
2558,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00749KLL,Retiro,QUIMICA SUIZA SOCIEDAD ANONIMA CERRADA - QUIMICA S
2559,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00689KLL,Retiro,ENVASES LOS PINOS S.A.C.
2560,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00694KLL,Retiro,FITESA PERU S.A.C.
2561,KALLPA GENERACION S.A.,CARAPONGO 220,CB00692KLL,Retiro,FABRICA PERUANA DE ETERNIT
2562,KALLPA GENERACION S.A.,SAN JUAN 220,CB00665KLL,Retiro,CARVIMSA
2563,KALLPA GENERACION S.A.,SAN JUAN 220,CB00678KLL,Retiro,COTTON KNIT S.A.C.
2564,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00738KLL,Retiro,OCEANO SEAFOOD S.A.
2565,KALLPA GENERACION S.A.,HUALLANCA 138,CB00669KLL,Retiro,COMPAÑIA MINERA LINCUNA S.A.
2566,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00696KLL,Retiro,FRUITXCHANGE S.A.C
2567,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00750KLL,Retiro,REPRIND S.A.C.
2568,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00688KLL,Retiro,ENERJET S.A.
2569,KALLPA GENERACION S.A.,SAN JUAN 220,CB00701KLL,Retiro,RUBIKA PROYECTOS S.A.C.
2570,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00654KLL,Retiro,ACRICORP S.A.C.
2571,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00675KLL,Retiro,CORPORACION FRUTICOLA DE CHINCHA S.A.C.
2572,KALLPA GENERACION S.A.,ICA 220,CB00698KLL,Retiro,FUNDO SAN LUIS S.A.C.
2573,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00716KLL,Retiro,INDUSTRIA PERUANA DEL ACERO S.A.
2574,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00684KLL,Retiro,EMPACADORA Y PROCESADORA HUAMANI SAC
2575,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00685KLL,Retiro,EMPRESA  DE SERVICIOS  DE LOS AGRICULTORES  DE LAN
2576,KALLPA GENERACION S.A.,ICA 220,CB00742KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2577,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00743KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2578,KALLPA GENERACION S.A.,SAN JUAN 220,CB00724KLL,Retiro,KUNTUR COMERCIAL EIRL
2579,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00693KLL,Retiro,FILM PACK S.A.C.
2580,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00741KLL,Retiro,PACCU S A
2581,KALLPA GENERACION S.A.,ICA 220,CB00658KLL,Retiro,AGROPECUARIA SAN IGNACIO DE LOYOLA S.A.C. - AGRISI
2582,KALLPA GENERACION S.A.,ICA 220,CB00667KLL,Retiro,CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA)
2583,KALLPA GENERACION S.A.,ICA 220,CB00657KLL,Retiro,AGRO PARACAS S.A.
2584,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00731KLL,Retiro,MIK CARPE S.A.C.
2585,KALLPA GENERACION S.A.,CHICLAYO 220,CB00732KLL,Retiro,MOLINERA TROPICAL DEL NORTE SAC
2586,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00726KLL,Retiro,LANGOSTINERA CARDALITO S.A.C
2587,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00670KLL,Retiro,CONDUCTORES ELECTRICOS LIMA S A
2588,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00707KLL,Retiro,HACIENDA EL MONASTERIO SAC
2589,KALLPA GENERACION S.A.,MARCONA 220,CB00747KLL,Retiro,PLANTA PROCESADORA CAROLINA DEL SUR SAC
2590,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00699KLL,Retiro,GAM CORP S.A.
2591,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00711KLL,Retiro,HILADOS ESPECIALES DEL SUR S.A.C.
2592,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00753KLL,Retiro,SANTIAGO QUEIROLO S.A.C.
2593,KALLPA GENERACION S.A.,ICA 220,CB00656KLL,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
2594,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00721KLL,Retiro,INVERSIONES HOLDING PERU SOCIEDAD ANONIMA CERRADA
2595,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00676KLL,Retiro,CORPORACION TDN S.A.C.
2596,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00666KLL,Retiro,CERAMICOS PIURA S.A.C.
2597,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00664KLL,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2598,KALLPA GENERACION S.A.,TRUJILLO 220,CB00762KLL,Retiro,TUBERIAS PLASTICAS S.A.C.
2599,KALLPA GENERACION S.A.,CHICLAYO 220,CB00733KLL,Retiro,MOLINO SAN NICOLAS SAC
2600,KALLPA GENERACION S.A.,CHICLAYO 220,CB00690KLL,Retiro,ENVASES SAN NICOLAS SAC
2601,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00737KLL,Retiro,MONT BLANC EXPORT S.R LTDA
2602,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00754KLL,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
2603,KALLPA GENERACION S.A.,CAMPO ARMIÑO 220,CB00659KLL,Retiro,AJEPER
2604,KALLPA GENERACION S.A.,CHICLAYO 220,CB00660KLL,Retiro,AJEPER
2605,KALLPA GENERACION S.A.,MARCONA 220,CB00687KLL,Retiro,EMPRESA PROCESADORA ALONSO
2606,KALLPA GENERACION S.A.,MARCONA 220,CB00655KLL,Retiro,AGRICOLA ISPANA S.A.C.
2607,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00668KLL,Retiro,CIFARMA S.A.C.
2608,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00764KLL,Retiro,VITALINE SOCIEDAD ANONIMA CERRADA
2609,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00679KLL,Retiro,CURTIEMBRE LA PISQUENA SA
2610,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00766KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2611,KALLPA GENERACION S.A.,ICA 220,CB00765KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2612,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00674KLL,Retiro,CORPORACION FRIO CENTER DEL PERU S.A.C
2613,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00695KLL,Retiro,FROZEN FOODS SOCIEDAD ANONIMA CERRADA
2614,KALLPA GENERACION S.A.,CHICLAYO 220,CB00734KLL,Retiro,MOLINOS & CIA SEMPER SAC.
2615,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00767KLL,Retiro,YOBEL SUPPLY CHAIN MANAGEMENT S.A.
2616,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00672KLL,Retiro,CONGELADOS DANA S.A.
2617,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00710KLL,Retiro,HILADOS ANDINOS S.A.C.
2618,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00719KLL,Retiro,INDUSTRIAS MANRIQUE S.A.C.
2619,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00744KLL,Retiro,PERU OFFSET DIGITAL S.A.C.
2620,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00662KLL,Retiro,ALTA VIDDA GAS S.A.C.
2621,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00661KLL,Retiro,ALTA VIDDA GAS S.A.C.
2622,KALLPA GENERACION S.A.,CHICLAYO 220,CB00700KLL,Retiro,GANDULES INC SAC
2623,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00718KLL,Retiro,INDUSTRIAS C & M PLAST S.A.C.
2624,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00717KLL,Retiro,INDUSTRIAS BERLIN S.A.C.
2625,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00691KLL,Retiro,ESTACION DE SERVICIOS H & A SOCIEDAD ANONIMA CERRADA - ESTACION DE SERVICIOS H & A S.A.C.
2626,KALLPA GENERACION S.A.,SAN JUAN 220,CB00680KLL,Retiro,DE FABRICA S.A.C EN LIQUIDACION
2627,KALLPA GENERACION S.A.,VENTANILLA 220,CB00671KLL,Retiro,CONDUCTORES METALICOS S.A.C.
2628,KALLPA GENERACION S.A.,PLANICIE220,CB00723KLL,Retiro,KANAY S.A.C.
2629,KALLPA GENERACION S.A.,LOMERA 220,CB00763KLL,Retiro,VERDEFLOR S.A.C.
2630,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00703KLL,Retiro,GRUPO ISAMISA S.A.C.
2631,KALLPA GENERACION S.A.,SAN JUAN 220,CB00663KLL,Retiro,BAC PETROL S.A.C
2632,ELECTROPERU,CALLALLI 138,CB00165ELP,Retiro,ADINELSA ADN
2633,ELECTROPERU,CHILCA REP 220,CB00166ELP,Retiro,ADINELSA ADN
2634,ELECTROPERU,SANTA ROSA 220,CB00174ELP,Retiro,ADINELSA ADN
2635,ELECTROPERU,HUACHO 220,CB00167ELP,Retiro,ADINELSA ADN
2636,ELECTROPERU,HUANCAVELICA 220,CB00168ELP,Retiro,ADINELSA ADN
2637,ELECTROPERU,ICA 220,CB00169ELP,Retiro,ADINELSA ADN
2638,ELECTROPERU,INDEPENDENCIA 220,CB00171ELP,Retiro,ADINELSA ADN
2639,CELEPSA,CACHIMAYO 138,CB00174CLP,Retiro,CATALINA HUANCA SOCIEDAD MINERA
2640,CELEPSA,MEDIO MUNDO 220,CL00119CLP,Retiro,ENEL DISTRIBUCION PERU
2641,CELEPSA,ZAPALLAL 220,CL00123CLP,Retiro,ENEL DISTRIBUCION PERU
2642,CELEPSA,LOMERA 220,CL00118CLP,Retiro,ENEL DISTRIBUCION PERU
2643,CELEPSA,CARABAYLLO 220,CL00115CLP,Retiro,ENEL DISTRIBUCION PERU
2644,CELEPSA,VENTANILLA 220,CL00122CLP,Retiro,ENEL DISTRIBUCION PERU
2645,CELEPSA,SANTA ROSA 220,CL00121CLP,Retiro,ENEL DISTRIBUCION PERU
2646,CELEPSA,PARAMONGA NUEVA 220,CL00120CLP,Retiro,ENEL DISTRIBUCION PERU
2647,CELEPSA,HUACHO 220,CL00117CLP,Retiro,ENEL DISTRIBUCION PERU
2648,CELEPSA,CHAVARRIA 220,CL00116CLP,Retiro,ENEL DISTRIBUCION PERU
2649,CELEPSA,SAN JUAN 220,CL00131CLP,Retiro,LUZ DEL SUR
2650,CELEPSA,SANTA ROSA 220,CL00132CLP,Retiro,LUZ DEL SUR
2651,CELEPSA,INDUSTRIALES 220,CL00129CLP,Retiro,LUZ DEL SUR
2652,CELEPSA,CHILCA REP 220,CL00128CLP,Retiro,LUZ DEL SUR
2653,CELEPSA,ALTO PRADERAS 220kV,CL00124CLP,Retiro,LUZ DEL SUR
2654,CELEPSA,ASIA 220,CL00125CLP,Retiro,LUZ DEL SUR
2655,CELEPSA,PLANICIE220,CL00130CLP,Retiro,LUZ DEL SUR
2656,CELEPSA,CARAPONGO 220,CL00127CLP,Retiro,LUZ DEL SUR
2657,CELEPSA,CANTERA 220,CL00126CLP,Retiro,LUZ DEL SUR
2658,CELEPSA RENOVABLES S.R.L.,MEDIO MUNDO 220,CL00005CLR,Retiro,ENEL DISTRIBUCION PERU
2659,CELEPSA RENOVABLES S.R.L.,ZAPALLAL 220,CL00009CLR,Retiro,ENEL DISTRIBUCION PERU
2660,CELEPSA RENOVABLES S.R.L.,LOMERA 220,CL00004CLR,Retiro,ENEL DISTRIBUCION PERU
2661,CELEPSA RENOVABLES S.R.L.,CARABAYLLO 220,CL00001CLR,Retiro,ENEL DISTRIBUCION PERU
2662,CELEPSA RENOVABLES S.R.L.,VENTANILLA 220,CL00008CLR,Retiro,ENEL DISTRIBUCION PERU
2663,CELEPSA RENOVABLES S.R.L.,SANTA ROSA 220,CL00007CLR,Retiro,ENEL DISTRIBUCION PERU
2664,CELEPSA RENOVABLES S.R.L.,PARAMONGA NUEVA 220,CL00006CLR,Retiro,ENEL DISTRIBUCION PERU
2665,CELEPSA RENOVABLES S.R.L.,HUACHO 220,CL00003CLR,Retiro,ENEL DISTRIBUCION PERU
2666,CELEPSA RENOVABLES S.R.L.,CHAVARRIA 220,CL00002CLR,Retiro,ENEL DISTRIBUCION PERU
2667,CELEPSA RENOVABLES S.R.L.,SAN JUAN 220,CL00017CLR,Retiro,LUZ DEL SUR
2668,CELEPSA RENOVABLES S.R.L.,SANTA ROSA 220,CL00018CLR,Retiro,LUZ DEL SUR
2669,CELEPSA RENOVABLES S.R.L.,INDUSTRIALES 220,CL00015CLR,Retiro,LUZ DEL SUR
2670,CELEPSA RENOVABLES S.R.L.,CHILCA REP 220,CL00014CLR,Retiro,LUZ DEL SUR
2671,CELEPSA RENOVABLES S.R.L.,ALTO PRADERAS 220kV,CL00010CLR,Retiro,LUZ DEL SUR
2672,CELEPSA RENOVABLES S.R.L.,ASIA 220,CL00011CLR,Retiro,LUZ DEL SUR
2673,CELEPSA RENOVABLES S.R.L.,PLANICIE220,CL00016CLR,Retiro,LUZ DEL SUR
2674,CELEPSA RENOVABLES S.R.L.,CARAPONGO 220,CL00013CLR,Retiro,LUZ DEL SUR
2675,CELEPSA RENOVABLES S.R.L.,CANTERA 220,CL00012CLR,Retiro,LUZ DEL SUR
2676,ENEL GENERACION PERU S.A.A.,CHICLAYO 220,CB00384EPE,Retiro,AGROINDUSTRIAS AIB S.A
2677,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00386EPE,Retiro,FAST DYE S.A.C.
2678,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00387EPE,Retiro,GLOBENATURAL INTERNACIONAL S.A.
2679,ENEL GENERACION PERU S.A.A.,ZORRITOS 220,CB00388EPE,Retiro,INVERSIONES BAHIA AZUL SOCIEDAD ANONIMA CERRADA
2680,ENEL GENERACION PERU S.A.A.,HUALLANCA 138,CB00389EPE,Retiro,MINERA SHUNTUR S.A.C.
2681,ENEL GENERACION PERU S.A.A.,REPARTICIÓN 138,CB00390EPE,Retiro,MOLYCOP-ADESUR
2682,ENEL GENERACION PERU S.A.A.,SOCABAYA 220,CB00393EPE,Retiro,NICOLL PERU
2683,ENEL GENERACION PERU S.A.A.,CHICLAYO 220,CB00391EPE,Retiro,NICOLL PERU
2684,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00392EPE,Retiro,NICOLL PERU
2685,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00395EPE,Retiro,PESQUERA CENTINELA S.A.C.
2686,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00394EPE,Retiro,PESQUERA CENTINELA S.A.C.
2687,CHINANGO S.A.C.,INDEPENDENCIA 220,CB00013CHI,Retiro,PAPELERA DEL SUR S.A.
2688,TERMOCHILCA S.A.C.,SANTA ROSA 220,CB00113TCH,Retiro,COELVISAC
2689,TERMOCHILCA S.A.C.,TRUJILLO 220,CB00114TCH,Retiro,COELVISAC
2690,KALLPA GENERACION S.A.,SAN JUAN 220,CB00759KLL,Retiro,TECNOFILM S.A.C
2691,TERMOCHILCA S.A.C.,PUCALLPA138,CB00111TCH,Retiro,COELVISAC
2692,TERMOCHILCA S.A.C.,PUERTO MALDONADO 138,CB00112TCH,Retiro,COELVISAC
2693,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00648HSR,Retiro,MOLINO SAN FERNANDO S.R.L.
2694,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00650HSR,Retiro,PERALES HUANCARUNA S.A.C.
2695,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00649HSR,Retiro,PERALES HUANCARUNA S.A.C.
2696,SAN GABAN,CARAPONGO 220,CB0090SGB,Retiro,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C
2697,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00385EPE,Retiro,DEPOSITOS S A
2698,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00745KLL,Retiro,PERUBAR S.A.
2699,CELEPSA,PIURA OESTE 220,CB00175CLP,Retiro,ELECTRONOROESTE S.A.
2700,ATRIA ENERGIA S.A.C.,GUADALUPE 220,CB00638HSR,Retiro,ASOCIACION DE USUARIOS DE AGUAS SUBTERRANEAS DEL S
2701,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00639HSR,Retiro,CHAVEZ ALVAREZ MARTHA LIDIA
2702,ATRIA ENERGIA S.A.C.,AGUAYTIA 138,CB00640HSR,Retiro,"CHEN ZHILIN O, ZHI LIN"
2703,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00642HSR,Retiro,CONGELADOS DANA S.A.
2704,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00644HSR,Retiro,CONSORCIO INDUSTRIAL EL PACIFICO SOCIEDAD ANONIMA
2705,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00645HSR,Retiro,LADRILLERA CUADROS S.A.C.
2706,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00651HSR,Retiro,PLASTICOS AGRICOLAS Y GEOMEMBRANAS S.A.C.
2707,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00652HSR,Retiro,SAN AGUSTIN PARACAS S.A.C.
2708,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00653HSR,Retiro,SOLIER MIRANDA ORLANDO
2709,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00655HSR,Retiro,T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA
2710,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00658HSR,Retiro,VISTONY S.A.C.
2711,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00637HSR,Retiro,AGROINDUSTRIAL ESTANISLAO DEL CHIMU S.A.C.
2712,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00641HSR,Retiro,COMERCIAL MOLINERA SAN LUIS SAC
2713,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00396EPE,Retiro,CAMET REAL ESTATE SERVICES S.A.C.
2714,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00398EPE,Retiro,ERW PROPERTY MANAGEMENT SERVICES S.A.
2715,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00400EPE,Retiro,MASTERBREAD S.A.
2716,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00401EPE,Retiro,MASTERBREAD S.A.
2717,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00399EPE,Retiro,MASTERBREAD S.A.
2718,KALLPA GENERACION S.A.,PUCALLPA 60,CB00748KLL,Retiro,PLAZA VEA ORIENTE S.A.C.
2719,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00739KLL,Retiro,OCONGALLA S.A.C.
2720,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00673KLL,Retiro,CORPORACION BUSATEX S.A.C.
2721,COGENERACION OQUENDO SAC,VENTANILLA 220,CL00123SDF,Retiro,ENEL DISTRIBUCION PERU
2722,CHINANGO S.A.C.,TRUJILLO 220,CB00014CHI,Retiro,MINERA BOROO MISQUICHILCA S.A.
2723,COGENERACION OQUENDO SAC,SANTA ROSA 220,CL00122SDF,Retiro,ENEL DISTRIBUCION PERU
2724,COGENERACION OQUENDO SAC,CHAVARRIA 220,CL00117SDF,Retiro,ENEL DISTRIBUCION PERU
2725,COGENERACION OQUENDO SAC,PARAMONGA NUEVA 220,CL00121SDF,Retiro,ENEL DISTRIBUCION PERU
2726,COGENERACION OQUENDO SAC,ZAPALLAL 220,CL00124SDF,Retiro,ENEL DISTRIBUCION PERU
2727,COGENERACION OQUENDO SAC,CARABAYLLO 220,CL00116SDF,Retiro,ENEL DISTRIBUCION PERU
2728,COGENERACION OQUENDO SAC,LOMERA 220,CL00119SDF,Retiro,ENEL DISTRIBUCION PERU
2729,COGENERACION OQUENDO SAC,MEDIO MUNDO 220,CL00120SDF,Retiro,ENEL DISTRIBUCION PERU
2730,COGENERACION OQUENDO SAC,SAN JUAN 220,CL00133SDF,Retiro,LUZ DEL SUR
2731,COGENERACION OQUENDO SAC,CHILCA REP 220,CL00130SDF,Retiro,LUZ DEL SUR
2732,COGENERACION OQUENDO SAC,INDUSTRIALES 220,CL00131SDF,Retiro,LUZ DEL SUR
2733,COGENERACION OQUENDO SAC,CANTERA 220,CL00128SDF,Retiro,LUZ DEL SUR
2734,COGENERACION OQUENDO SAC,ALTO PRADERAS 220kV,CL00125SDF,Retiro,LUZ DEL SUR
2735,COGENERACION OQUENDO SAC,ASIA 220,CL00126SDF,Retiro,LUZ DEL SUR
2736,COGENERACION OQUENDO SAC,SANTA ROSA 220,CL00134SDF,Retiro,LUZ DEL SUR
2737,COGENERACION OQUENDO SAC,PLANICIE220,CL00132SDF,Retiro,LUZ DEL SUR
2738,COGENERACION OQUENDO SAC,CARAPONGO 220,CL00129SDF,Retiro,LUZ DEL SUR
2739,COGENERACION OQUENDO SAC,CALLAHUANCA EDEGEL 220,CL00127SDF,Retiro,LUZ DEL SUR
2740,TERMOCHILCA S.A.C.,CHIMBOTE1 138,CB00128TCH,Retiro,FUNDO LOS PALTOS SOCIEDAD ANONIMA CERRADA
2741,COGENERACION OQUENDO SAC,HUACHO 220,CL00118SDF,Retiro,ENEL DISTRIBUCION PERU
